,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,professional antigen presenting cell,CL:0000145,GTEX-15EOM,female,unknown,third decade human stage,2,0.6134969325153374
1,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,contractile cell,CL:0000183,GTEX-15EOM,female,unknown,third decade human stage,7,2.147239263803681
2,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,epidermal cell,CL:0000362,GTEX-15EOM,female,unknown,third decade human stage,67,20.552147239263803
3,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,endothelial cell of vascular tree,CL:0002139,GTEX-15EOM,female,unknown,third decade human stage,14,4.294478527607362
4,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,basal cell of epidermis,CL:0002187,GTEX-15EOM,female,unknown,third decade human stage,18,5.521472392638037
5,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,subcutaneous fat cell,CL:0002521,GTEX-15EOM,female,unknown,third decade human stage,40,12.269938650306749
6,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,skin fibroblast,CL:0002620,GTEX-15EOM,female,unknown,third decade human stage,6,1.8404907975460123
7,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,epithelial cell of sweat gland,CL:1000448,GTEX-15EOM,female,unknown,third decade human stage,64,19.631901840490798
8,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,melanocyte of skin,CL:1000458,GTEX-15EOM,female,unknown,third decade human stage,104,31.901840490797547
9,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,sebaceous gland cell,CL:2000021,GTEX-15EOM,female,unknown,third decade human stage,4,1.2269938650306749
