,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,granulocyte,CL:0000094,D17,male,European,31-year-old human stage,7,0.15989036089538602
1,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,secretory cell,CL:0000151,D17,male,European,31-year-old human stage,890,20.328917313841938
2,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,vascular associated smooth muscle cell,CL:0000359,D17,male,European,31-year-old human stage,42,0.9593421653723162
3,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,dendritic cell,CL:0000451,D17,male,European,31-year-old human stage,13,0.29693924166285973
4,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,pericyte,CL:0000669,D17,male,European,31-year-old human stage,87,1.9872087711283692
5,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,"CD4-positive, alpha-beta thymocyte",CL:0000810,D17,male,European,31-year-old human stage,3,0.06852444038373687
6,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,mature NK T cell,CL:0000814,D17,male,European,31-year-old human stage,1,0.02284148012791229
7,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,non-classical monocyte,CL:0000875,D17,male,European,31-year-old human stage,1,0.02284148012791229
8,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,"effector CD4-positive, alpha-beta T cell",CL:0001044,D17,male,European,31-year-old human stage,1,0.02284148012791229
9,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,luminal cell of prostate epithelium,CL:0002340,D17,male,European,31-year-old human stage,253,5.778894472361809
10,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,basal cell of prostate epithelium,CL:0002341,D17,male,European,31-year-old human stage,891,20.35175879396985
11,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,CD141-positive myeloid dendritic cell,CL:0002394,D17,male,European,31-year-old human stage,1,0.02284148012791229
12,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,CD1c-positive myeloid dendritic cell,CL:0002399,D17,male,European,31-year-old human stage,10,0.22841480127912286
13,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,epithelial cell of urethra,CL:1000296,D17,male,European,31-year-old human stage,942,21.516674280493376
14,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,fibroblast of connective tissue of nonglandular part of prostate,CL:1000304,D17,male,European,31-year-old human stage,166,3.7916857012334404
15,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,fibroblast of connective tissue of glandular part of prostate,CL:1000305,D17,male,European,31-year-old human stage,367,8.38282320694381
16,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,smooth muscle cell of prostate,CL:1000487,D17,male,European,31-year-old human stage,107,2.444038373686615
17,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,prostate gland microvascular endothelial cell,CL:2000059,D17,male,European,31-year-old human stage,596,13.613522156235724
