,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Construction of a human cell landscape at single-cell level,erythroid progenitor cell,CL:0000038,Donor54,female,Han Chinese,61-year-old human stage,1,0.015802781289506955
1,Construction of a human cell landscape at single-cell level,fibroblast,CL:0000057,Donor54,female,Han Chinese,61-year-old human stage,155,2.4494310998735775
2,Construction of a human cell landscape at single-cell level,epithelial cell,CL:0000066,Donor54,female,Han Chinese,61-year-old human stage,1,0.015802781289506955
3,Construction of a human cell landscape at single-cell level,T cell,CL:0000084,Donor54,female,Han Chinese,61-year-old human stage,2358,37.262958280657394
4,Construction of a human cell landscape at single-cell level,mast cell,CL:0000097,Donor54,female,Han Chinese,61-year-old human stage,5,0.07901390644753477
5,Construction of a human cell landscape at single-cell level,endothelial cell,CL:0000115,Donor54,female,Han Chinese,61-year-old human stage,312,4.9304677623261695
6,Construction of a human cell landscape at single-cell level,professional antigen presenting cell,CL:0000145,Donor54,female,Han Chinese,61-year-old human stage,1,0.015802781289506955
7,Construction of a human cell landscape at single-cell level,smooth muscle cell,CL:0000192,Donor54,female,Han Chinese,61-year-old human stage,113,1.7857142857142856
8,Construction of a human cell landscape at single-cell level,macrophage,CL:0000235,Donor54,female,Han Chinese,61-year-old human stage,116,1.8331226295828067
9,Construction of a human cell landscape at single-cell level,B cell,CL:0000236,Donor54,female,Han Chinese,61-year-old human stage,894,14.127686472819217
10,Construction of a human cell landscape at single-cell level,dendritic cell,CL:0000451,Donor54,female,Han Chinese,61-year-old human stage,261,4.124525916561315
11,Construction of a human cell landscape at single-cell level,stromal cell,CL:0000499,Donor54,female,Han Chinese,61-year-old human stage,84,1.3274336283185841
12,Construction of a human cell landscape at single-cell level,monocyte,CL:0000576,Donor54,female,Han Chinese,61-year-old human stage,20,0.31605562579013907
13,Construction of a human cell landscape at single-cell level,enterocyte,CL:0000584,Donor54,female,Han Chinese,61-year-old human stage,1,0.015802781289506955
14,Construction of a human cell landscape at single-cell level,primordial germ cell,CL:0000670,Donor54,female,Han Chinese,61-year-old human stage,1,0.015802781289506955
15,Construction of a human cell landscape at single-cell level,neutrophil,CL:0000775,Donor54,female,Han Chinese,61-year-old human stage,10,0.15802781289506954
16,Construction of a human cell landscape at single-cell level,plasma cell,CL:0000786,Donor54,female,Han Chinese,61-year-old human stage,433,6.842604298356511
17,Construction of a human cell landscape at single-cell level,alternatively activated macrophage,CL:0000890,Donor54,female,Han Chinese,61-year-old human stage,1,0.015802781289506955
18,Construction of a human cell landscape at single-cell level,thyroid follicular cell,CL:0002258,Donor54,female,Han Chinese,61-year-old human stage,1555,24.573324905183313
19,Construction of a human cell landscape at single-cell level,cord blood hematopoietic stem cell,CL:2000095,Donor54,female,Han Chinese,61-year-old human stage,6,0.09481668773704172
