,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,All — Cells of the adult human heart,native cell,CL:0000003,H7,female,European,fifth decade human stage,568,7.819383259911894
1,All — Cells of the adult human heart,fibroblast,CL:0000057,H7,female,European,fifth decade human stage,305,4.198788546255507
2,All — Cells of the adult human heart,mast cell,CL:0000097,H7,female,European,fifth decade human stage,61,0.8397577092511013
3,All — Cells of the adult human heart,endothelial cell,CL:0000115,H7,female,European,fifth decade human stage,38,0.5231277533039648
4,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,H7,female,European,fifth decade human stage,260,3.579295154185022
5,All — Cells of the adult human heart,macrophage,CL:0000235,H7,female,European,fifth decade human stage,182,2.5055066079295156
6,All — Cells of the adult human heart,B cell,CL:0000236,H7,female,European,fifth decade human stage,1,0.013766519823788547
7,All — Cells of the adult human heart,dendritic cell,CL:0000451,H7,female,European,fifth decade human stage,16,0.22026431718061676
8,All — Cells of the adult human heart,monocyte,CL:0000576,H7,female,European,fifth decade human stage,1,0.013766519823788547
9,All — Cells of the adult human heart,natural killer cell,CL:0000623,H7,female,European,fifth decade human stage,22,0.30286343612334804
10,All — Cells of the adult human heart,pericyte,CL:0000669,H7,female,European,fifth decade human stage,1682,23.155286343612335
11,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,H7,female,European,fifth decade human stage,12,0.16519823788546256
12,All — Cells of the adult human heart,mature NK T cell,CL:0000814,H7,female,European,fifth decade human stage,7,0.09636563876651982
13,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,H7,female,European,fifth decade human stage,1,0.013766519823788547
14,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,H7,female,European,fifth decade human stage,26,0.3579295154185022
15,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,H7,female,European,fifth decade human stage,8,0.11013215859030838
16,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,H7,female,European,fifth decade human stage,1,0.013766519823788547
17,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,H7,female,European,fifth decade human stage,3597,49.5181718061674
18,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,H7,female,European,fifth decade human stage,359,4.942180616740089
19,All — Cells of the adult human heart,neural cell,CL:0002319,H7,female,European,fifth decade human stage,32,0.4405286343612335
20,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,H7,female,European,fifth decade human stage,3,0.04129955947136564
21,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,H7,female,European,fifth decade human stage,16,0.22026431718061676
22,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,H7,female,European,fifth decade human stage,5,0.06883259911894274
23,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,H7,female,European,fifth decade human stage,61,0.8397577092511013
