,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,An integrated cell atlas of the human lung in health and disease (core),hematopoietic stem cell,CL:0000037,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,1,0.005393452348848498
1,An integrated cell atlas of the human lung in health and disease (core),mesothelial cell,CL:0000077,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,2,0.010786904697696996
2,An integrated cell atlas of the human lung in health and disease (core),T cell,CL:0000084,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,7,0.037754166441939484
3,An integrated cell atlas of the human lung in health and disease (core),mast cell,CL:0000097,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,415,2.2382827247721266
4,An integrated cell atlas of the human lung in health and disease (core),club cell,CL:0000158,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,10,0.05393452348848499
5,An integrated cell atlas of the human lung in health and disease (core),myofibroblast cell,CL:0000186,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,25,0.13483630872121244
6,An integrated cell atlas of the human lung in health and disease (core),smooth muscle cell,CL:0000192,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,1,0.005393452348848498
7,An integrated cell atlas of the human lung in health and disease (core),B cell,CL:0000236,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,17,0.09168868993042446
8,An integrated cell atlas of the human lung in health and disease (core),dendritic cell,CL:0000451,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,3,0.016180357046545493
9,An integrated cell atlas of the human lung in health and disease (core),alveolar macrophage,CL:0000583,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,3843,20.727037376624775
10,An integrated cell atlas of the human lung in health and disease (core),natural killer cell,CL:0000623,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,1552,8.37063804541287
11,An integrated cell atlas of the human lung in health and disease (core),"CD4-positive, alpha-beta T cell",CL:0000624,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,476,2.567283318051885
12,An integrated cell atlas of the human lung in health and disease (core),"CD8-positive, alpha-beta T cell",CL:0000625,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,502,2.707513079121946
13,An integrated cell atlas of the human lung in health and disease (core),plasmacytoid dendritic cell,CL:0000784,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,38,0.20495118925624292
14,An integrated cell atlas of the human lung in health and disease (core),plasma cell,CL:0000786,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,5,0.026967261744242493
15,An integrated cell atlas of the human lung in health and disease (core),classical monocyte,CL:0000860,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,275,1.483199395933337
16,An integrated cell atlas of the human lung in health and disease (core),elicited macrophage,CL:0000861,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,178,0.9600345180950326
17,An integrated cell atlas of the human lung in health and disease (core),non-classical monocyte,CL:0000875,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,273,1.4724124912356398
18,An integrated cell atlas of the human lung in health and disease (core),conventional dendritic cell,CL:0000990,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,5,0.026967261744242493
19,An integrated cell atlas of the human lung in health and disease (core),type I pneumocyte,CL:0002062,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,112,0.6040666630710317
20,An integrated cell atlas of the human lung in health and disease (core),type II pneumocyte,CL:0002063,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,323,1.7420851086780649
21,An integrated cell atlas of the human lung in health and disease (core),endothelial cell of lymphatic vessel,CL:0002138,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,158,0.8521654711180626
22,An integrated cell atlas of the human lung in health and disease (core),capillary endothelial cell,CL:0002144,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,6901,37.22021465940348
23,An integrated cell atlas of the human lung in health and disease (core),ciliated columnar cell of tracheobronchial tree,CL:0002145,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,507,2.734480340866188
24,An integrated cell atlas of the human lung in health and disease (core),CD1c-positive myeloid dendritic cell,CL:0002399,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,117,0.6310339248152742
25,An integrated cell atlas of the human lung in health and disease (core),nasal mucosa goblet cell,CL:0002480,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,2,0.010786904697696996
26,An integrated cell atlas of the human lung in health and disease (core),vein endothelial cell,CL:0002543,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,610,3.2900059327975835
27,An integrated cell atlas of the human lung in health and disease (core),epithelial cell of lower respiratory tract,CL:0002632,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,327,1.7636589180734588
28,An integrated cell atlas of the human lung in health and disease (core),respiratory basal cell,CL:0002633,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,109,0.5878863060244863
29,An integrated cell atlas of the human lung in health and disease (core),multi-ciliated epithelial cell,CL:0005012,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,2,0.010786904697696996
30,An integrated cell atlas of the human lung in health and disease (core),lung pericyte,CL:0009089,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 2,male,European,46-year-old human stage,505,2.7236934361684915
