,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,All major cell types in adult human retina,glial cell,CL:0000125,17D013,male,European,65-year-old human stage,136,1.982796325995043
1,All major cell types in adult human retina,amacrine cell,CL:0000561,17D013,male,European,65-year-old human stage,4877,71.10365942557225
2,All major cell types in adult human retina,retinal cone cell,CL:0000573,17D013,male,European,65-year-old human stage,21,0.30616707974923457
3,All major cell types in adult human retina,retinal rod cell,CL:0000604,17D013,male,European,65-year-old human stage,1695,24.71205715118822
4,All major cell types in adult human retina,retina horizontal cell,CL:0000745,17D013,male,European,65-year-old human stage,5,0.07289692374981775
5,All major cell types in adult human retina,retinal bipolar neuron,CL:0000748,17D013,male,European,65-year-old human stage,125,1.8224230937454438
