,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Construction of a human cell landscape at single-cell level,fibroblast,CL:0000057,Donor34,male,Han Chinese,41-year-old human stage,70,0.7020359041219537
1,Construction of a human cell landscape at single-cell level,epithelial cell,CL:0000066,Donor34,male,Han Chinese,41-year-old human stage,5207,52.22144218232876
2,Construction of a human cell landscape at single-cell level,mesothelial cell,CL:0000077,Donor34,male,Han Chinese,41-year-old human stage,21,0.21061077123658611
3,Construction of a human cell landscape at single-cell level,T cell,CL:0000084,Donor34,male,Han Chinese,41-year-old human stage,67,0.6719486510881557
4,Construction of a human cell landscape at single-cell level,mast cell,CL:0000097,Donor34,male,Han Chinese,41-year-old human stage,11,0.11031992779059273
5,Construction of a human cell landscape at single-cell level,endothelial cell,CL:0000115,Donor34,male,Han Chinese,41-year-old human stage,12,0.12034901213519204
6,Construction of a human cell landscape at single-cell level,mesenchymal stem cell,CL:0000134,Donor34,male,Han Chinese,41-year-old human stage,2,0.020058168689198675
7,Construction of a human cell landscape at single-cell level,smooth muscle cell,CL:0000192,Donor34,male,Han Chinese,41-year-old human stage,1,0.010029084344599338
8,Construction of a human cell landscape at single-cell level,macrophage,CL:0000235,Donor34,male,Han Chinese,41-year-old human stage,587,5.887072510279811
9,Construction of a human cell landscape at single-cell level,B cell,CL:0000236,Donor34,male,Han Chinese,41-year-old human stage,4,0.04011633737839735
10,Construction of a human cell landscape at single-cell level,dendritic cell,CL:0000451,Donor34,male,Han Chinese,41-year-old human stage,76,0.7622104101895497
11,Construction of a human cell landscape at single-cell level,stromal cell,CL:0000499,Donor34,male,Han Chinese,41-year-old human stage,3840,38.51168388326146
12,Construction of a human cell landscape at single-cell level,monocyte,CL:0000576,Donor34,male,Han Chinese,41-year-old human stage,42,0.42122154247317223
13,Construction of a human cell landscape at single-cell level,neutrophil,CL:0000775,Donor34,male,Han Chinese,41-year-old human stage,13,0.1303780964797914
14,Construction of a human cell landscape at single-cell level,plasma cell,CL:0000786,Donor34,male,Han Chinese,41-year-old human stage,18,0.18052351820278809
