,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),endothelial cell,CL:0000115,PRE062-1,female,European,40-year-old human stage,53,8.191653786707882
1,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),podocyte,CL:0000653,PRE062-1,female,European,40-year-old human stage,12,1.8547140649149922
2,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),leukocyte,CL:0000738,PRE062-1,female,European,40-year-old human stage,99,15.301391035548686
3,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),epithelial cell of proximal tubule,CL:0002306,PRE062-1,female,European,40-year-old human stage,84,12.982998454404946
4,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),parietal epithelial cell,CL:1000452,PRE062-1,female,European,40-year-old human stage,6,0.9273570324574961
5,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney interstitial cell,CL:1000500,PRE062-1,female,European,40-year-old human stage,74,11.437403400309119
6,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney connecting tubule epithelial cell,CL:1000768,PRE062-1,female,European,40-year-old human stage,57,8.809891808346213
7,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney distal convoluted tubule epithelial cell,CL:1000849,PRE062-1,female,European,40-year-old human stage,62,9.582689335394127
8,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,PRE062-1,female,European,40-year-old human stage,53,8.191653786707882
9,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney loop of Henle thin ascending limb epithelial cell,CL:1001107,PRE062-1,female,European,40-year-old human stage,3,0.46367851622874806
10,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney collecting duct principal cell,CL:1001431,PRE062-1,female,European,40-year-old human stage,101,15.610510046367851
11,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney collecting duct intercalated cell,CL:1001432,PRE062-1,female,European,40-year-old human stage,43,6.646058732612056
