,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),endothelial cell,CL:0000115,Sample1158-EO3,female,European,35-year-old human stage,178,18.275154004106774
1,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),podocyte,CL:0000653,Sample1158-EO3,female,European,35-year-old human stage,7,0.7186858316221766
2,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),leukocyte,CL:0000738,Sample1158-EO3,female,European,35-year-old human stage,32,3.285420944558522
3,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),epithelial cell of proximal tubule,CL:0002306,Sample1158-EO3,female,European,35-year-old human stage,145,14.887063655030802
4,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),parietal epithelial cell,CL:1000452,Sample1158-EO3,female,European,35-year-old human stage,4,0.41067761806981523
5,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney interstitial cell,CL:1000500,Sample1158-EO3,female,European,35-year-old human stage,67,6.878850102669405
6,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney connecting tubule epithelial cell,CL:1000768,Sample1158-EO3,female,European,35-year-old human stage,132,13.552361396303903
7,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney distal convoluted tubule epithelial cell,CL:1000849,Sample1158-EO3,female,European,35-year-old human stage,97,9.958932238193018
8,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,Sample1158-EO3,female,European,35-year-old human stage,163,16.73511293634497
9,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney loop of Henle thin ascending limb epithelial cell,CL:1001107,Sample1158-EO3,female,European,35-year-old human stage,4,0.41067761806981523
10,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney loop of Henle thin descending limb epithelial cell,CL:1001111,Sample1158-EO3,female,European,35-year-old human stage,3,0.3080082135523614
11,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney collecting duct principal cell,CL:1001431,Sample1158-EO3,female,European,35-year-old human stage,24,2.4640657084188913
12,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),kidney collecting duct intercalated cell,CL:1001432,Sample1158-EO3,female,European,35-year-old human stage,118,12.114989733059549
