,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),endothelial cell,CL:0000115,3504,female,European,45-year-old human stage,420,17.01782820097245
1,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),podocyte,CL:0000653,3504,female,European,45-year-old human stage,31,1.2560777957860616
2,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),leukocyte,CL:0000738,3504,female,European,45-year-old human stage,57,2.3095623987034037
3,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),epithelial cell of proximal tubule,CL:0002306,3504,female,European,45-year-old human stage,275,11.142625607779578
4,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),neural cell,CL:0002319,3504,female,European,45-year-old human stage,1,0.04051863857374392
5,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),parietal epithelial cell,CL:1000452,3504,female,European,45-year-old human stage,5,0.2025931928687196
6,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),kidney interstitial fibroblast,CL:1000692,3504,female,European,45-year-old human stage,199,8.06320907617504
7,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),kidney connecting tubule epithelial cell,CL:1000768,3504,female,European,45-year-old human stage,19,0.7698541329011345
8,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),kidney distal convoluted tubule epithelial cell,CL:1000849,3504,female,European,45-year-old human stage,16,0.6482982171799028
9,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,3504,female,European,45-year-old human stage,537,21.758508914100485
10,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),kidney loop of Henle thin ascending limb epithelial cell,CL:1001107,3504,female,European,45-year-old human stage,92,3.727714748784441
11,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),kidney loop of Henle thin descending limb epithelial cell,CL:1001111,3504,female,European,45-year-old human stage,288,11.66936790923825
12,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),renal interstitial pericyte,CL:1001318,3504,female,European,45-year-old human stage,90,3.6466774716369525
13,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),kidney collecting duct principal cell,CL:1001431,3504,female,European,45-year-old human stage,238,9.643435980551054
14,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),kidney collecting duct intercalated cell,CL:1001432,3504,female,European,45-year-old human stage,200,8.103727714748784
