,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Survey of human embryonic development,native cell,CL:0000003,H27474,male,unknown,12th week post-fertilization human stage,5,0.008430708010858752
1,Survey of human embryonic development,blood vessel endothelial cell,CL:0000071,H27474,male,unknown,12th week post-fertilization human stage,672,1.1330871566594163
2,Survey of human embryonic development,chromaffin cell,CL:0000166,H27474,male,unknown,12th week post-fertilization human stage,2577,4.345186908796601
3,Survey of human embryonic development,stromal cell,CL:0000499,H27474,male,unknown,12th week post-fertilization human stage,875,1.4753739019002814
4,Survey of human embryonic development,megakaryocyte,CL:0000556,H27474,male,unknown,12th week post-fertilization human stage,651,1.0976781830138096
5,Survey of human embryonic development,myeloid cell,CL:0000763,H27474,male,unknown,12th week post-fertilization human stage,420,0.7081794729121351
6,Survey of human embryonic development,erythroblast,CL:0000765,H27474,male,unknown,12th week post-fertilization human stage,2185,3.684219400745275
7,Survey of human embryonic development,innate lymphoid cell,CL:0001065,H27474,male,unknown,12th week post-fertilization human stage,101,0.17030030181934677
8,Survey of human embryonic development,cortical cell of adrenal gland,CL:0002097,H27474,male,unknown,12th week post-fertilization human stage,46983,79.21999089483535
9,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,H27474,male,unknown,12th week post-fertilization human stage,3756,6.333147857757095
10,Survey of human embryonic development,Schwann cell,CL:0002573,H27474,male,unknown,12th week post-fertilization human stage,155,0.26135194833662134
11,Survey of human embryonic development,sympathetic neuron,CL:0011103,H27474,male,unknown,12th week post-fertilization human stage,927,1.5630532652132125
