,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
82905,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000003,native cell,369
82906,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000057,fibroblast,194
82907,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000097,mast cell,25
82908,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000115,endothelial cell,20
82909,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000192,smooth muscle cell,109
82910,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000235,macrophage,31
82911,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000236,B cell,3
82912,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000451,dendritic cell,2
82913,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000576,monocyte,4
82914,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000623,natural killer cell,24
82915,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000669,pericyte,807
82916,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",12
82917,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000814,mature NK T cell,10
82918,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",7
82919,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",5
82920,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,1648
82921,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0002144,capillary endothelial cell,90
82922,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0002319,neural cell,34
82923,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",5
82924,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:0002543,vein endothelial cell,4
82925,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:1000309,epicardial adipocyte,10
82926,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H6,fifth decade human stage,European,CL:1000413,endothelial cell of artery,28
