,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
83001,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000003,native cell,1235
83002,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000057,fibroblast,499
83003,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000077,mesothelial cell,2
83004,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000097,mast cell,1
83005,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000115,endothelial cell,495
83006,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000192,smooth muscle cell,934
83007,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000235,macrophage,622
83008,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000236,B cell,52
83009,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000451,dendritic cell,7
83010,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000576,monocyte,86
83011,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000623,natural killer cell,152
83012,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000669,pericyte,1639
83013,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",60
83014,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000814,mature NK T cell,118
83015,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",70
83016,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",100
83017,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",339
83018,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0001054,CD14-positive monocyte,51
83019,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,1616
83020,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,53
83021,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0002144,capillary endothelial cell,7652
83022,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0002319,neural cell,34
83023,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",65
83024,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:0002543,vein endothelial cell,472
83025,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:1000309,epicardial adipocyte,39
83026,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,male,D6,eighth decade human stage,European,CL:1000413,endothelial cell of artery,3217
