,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
83966,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000003,native cell,224
83967,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000057,fibroblast,81
83968,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000077,mesothelial cell,1
83969,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000097,mast cell,1
83970,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000115,endothelial cell,83
83971,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000192,smooth muscle cell,198
83972,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000235,macrophage,218
83973,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000236,B cell,26
83974,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000451,dendritic cell,26
83975,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000576,monocyte,145
83976,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000623,natural killer cell,324
83977,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000669,pericyte,508
83978,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",173
83979,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000814,mature NK T cell,92
83980,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",45
83981,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",42
83982,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",104
83983,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0001054,CD14-positive monocyte,95
83984,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,1347
83985,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,3
83986,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0002144,capillary endothelial cell,986
83987,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0002319,neural cell,4
83988,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",368
83989,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:0002543,vein endothelial cell,104
83990,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:1000309,epicardial adipocyte,1
83991,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D7,seventh decade human stage,European,CL:1000413,endothelial cell of artery,383
