,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
84241,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000003,native cell,203
84242,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000057,fibroblast,243
84243,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000077,mesothelial cell,21
84244,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000097,mast cell,6
84245,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000115,endothelial cell,114
84246,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000192,smooth muscle cell,388
84247,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000235,macrophage,145
84248,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000236,B cell,7
84249,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000451,dendritic cell,4
84250,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000576,monocyte,7
84251,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000623,natural killer cell,20
84252,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000669,pericyte,589
84253,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",25
84254,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000814,mature NK T cell,6
84255,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",13
84256,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",9
84257,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",7
84258,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0001054,CD14-positive monocyte,13
84259,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0002129,regular atrial cardiac myocyte,859
84260,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0002144,capillary endothelial cell,498
84261,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0002319,neural cell,14
84262,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",41
84263,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:0002543,vein endothelial cell,93
84264,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:1000309,epicardial adipocyte,12
84265,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,male,D3,sixth decade human stage,European,CL:1000413,endothelial cell of artery,166
