,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
83919,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000003,native cell,558
83920,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000057,fibroblast,420
83921,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000115,endothelial cell,30
83922,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000192,smooth muscle cell,30
83923,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000235,macrophage,92
83924,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000236,B cell,2
83925,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000451,dendritic cell,3
83926,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000576,monocyte,3
83927,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000623,natural killer cell,1
83928,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000669,pericyte,293
83929,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",4
83930,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",2
83931,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",1
83932,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0001054,CD14-positive monocyte,1
83933,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,743
83934,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,2
83935,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0002144,capillary endothelial cell,191
83936,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0002319,neural cell,8
83937,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",3
83938,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:0002543,vein endothelial cell,46
83939,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:1000309,epicardial adipocyte,3
83940,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,male,D3,sixth decade human stage,European,CL:1000413,endothelial cell of artery,39
