,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
84068,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000003,native cell,463,12.97282151863267
84069,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000057,fibroblast,91,2.549733818996918
84070,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000097,mast cell,8,0.22415242364808072
84071,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000115,endothelial cell,1056,29.588119921546653
84072,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000192,smooth muscle cell,80,2.241524236480807
84073,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000235,macrophage,84,2.353600448304847
84074,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000236,B cell,15,0.4202857943401513
84075,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000451,dendritic cell,3,0.08405715886803025
84076,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000576,monocyte,26,0.7284953768562623
84077,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000623,natural killer cell,85,2.3816195012608574
84078,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000669,pericyte,443,12.412440459512467
84079,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",46,1.288876435976464
84080,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000814,mature NK T cell,28,0.7845334827682824
84081,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",34,0.9526478005043428
84082,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",7,0.1961333706920706
84083,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",45,1.260857383020454
84084,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0001054,CD14-positive monocyte,118,3.30624824880919
84085,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0002129,regular atrial cardiac myocyte,274,7.677220509946764
84086,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,1,0.02801905295601009
84087,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0002144,capillary endothelial cell,189,5.295601008685907
84088,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0002319,neural cell,11,0.30820958251611097
84089,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",78,2.185486130568787
84090,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:0002543,vein endothelial cell,234,6.55645839170636
84091,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:1000309,epicardial adipocyte,12,0.336228635472121
84092,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,D11,seventh decade human stage,European,CL:1000413,endothelial cell of artery,138,3.8666293079293923
