,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
83855,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000003,native cell,300
83856,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000057,fibroblast,407
83857,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000097,mast cell,34
83858,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000115,endothelial cell,28
83859,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000192,smooth muscle cell,114
83860,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000235,macrophage,105
83861,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000236,B cell,21
83862,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000451,dendritic cell,1
83863,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000576,monocyte,6
83864,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000623,natural killer cell,30
83865,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000669,pericyte,419
83866,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",22
83867,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000814,mature NK T cell,8
83868,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",1
83869,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",19
83870,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",9
83871,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0001054,CD14-positive monocyte,7
83872,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,2301
83873,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,6
83874,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0002144,capillary endothelial cell,156
83875,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0002319,neural cell,44
83876,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",14
83877,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:0002543,vein endothelial cell,19
83878,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:1000309,epicardial adipocyte,7
83879,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,interventricular septum,UBERON:0002094,female,H6,fifth decade human stage,European,CL:1000413,endothelial cell of artery,24
