,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
84457,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000003,native cell,102
84458,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000057,fibroblast,388
84459,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000097,mast cell,1
84460,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000115,endothelial cell,107
84461,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000192,smooth muscle cell,137
84462,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000235,macrophage,67
84463,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000236,B cell,4
84464,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000451,dendritic cell,2
84465,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000576,monocyte,6
84466,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000623,natural killer cell,2
84467,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000669,pericyte,152
84468,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",38
84469,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000814,mature NK T cell,7
84470,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",5
84471,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",39
84472,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",11
84473,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0001054,CD14-positive monocyte,9
84474,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0002129,regular atrial cardiac myocyte,360
84475,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,11
84476,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0002144,capillary endothelial cell,66
84477,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0002319,neural cell,52
84478,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",18
84479,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:0002543,vein endothelial cell,64
84480,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:1000309,epicardial adipocyte,272
84481,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,female,H5,sixth decade human stage,European,CL:1000413,endothelial cell of artery,28
