,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
82927,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000003,native cell,473
82928,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000057,fibroblast,290
82929,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000097,mast cell,29
82930,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000115,endothelial cell,24
82931,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000192,smooth muscle cell,139
82932,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000235,macrophage,122
82933,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000236,B cell,5
82934,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000451,dendritic cell,9
82935,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000576,monocyte,1
82936,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000623,natural killer cell,19
82937,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000669,pericyte,1310
82938,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",14
82939,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000814,mature NK T cell,8
82940,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",18
82941,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",8
82942,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0001054,CD14-positive monocyte,1
82943,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,730
82944,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,4
82945,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0002144,capillary endothelial cell,109
82946,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0002319,neural cell,24
82947,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",2
82948,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:0002543,vein endothelial cell,16
82949,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:1000309,epicardial adipocyte,111
82950,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,apex of heart,UBERON:0002098,female,H7,fifth decade human stage,European,CL:1000413,endothelial cell of artery,21
