,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,count,percentage
84530,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000003,native cell,517,10.971986417657046
84531,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000057,fibroblast,1764,37.43633276740238
84532,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000097,mast cell,4,0.08488964346349745
84533,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000115,endothelial cell,57,1.2096774193548387
84534,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000192,smooth muscle cell,45,0.9550084889643463
84535,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000235,macrophage,151,3.2045840407470285
84536,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000236,B cell,5,0.10611205432937182
84537,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000451,dendritic cell,10,0.21222410865874364
84538,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000669,pericyte,220,4.668930390492361
84539,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",11,0.23344651952461798
84540,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000814,mature NK T cell,3,0.0636672325976231
84541,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",4,0.08488964346349745
84542,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",22,0.46689303904923596
84543,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",14,0.29711375212224106
84544,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0001054,CD14-positive monocyte,1,0.021222410865874362
84545,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0002129,regular atrial cardiac myocyte,1214,25.76400679117148
84546,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0002144,capillary endothelial cell,231,4.902376910016978
84547,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0002319,neural cell,110,2.3344651952461803
84548,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",1,0.021222410865874362
84549,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:0002543,vein endothelial cell,194,4.117147707979626
84550,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:1000309,epicardial adipocyte,37,0.7852292020373514
84551,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,right cardiac atrium,UBERON:0002078,male,D2,seventh decade human stage,European,CL:1000413,endothelial cell of artery,97,2.058573853989813
