,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
84191,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000003,native cell,555
84192,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000057,fibroblast,607
84193,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000097,mast cell,63
84194,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000115,endothelial cell,212
84195,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000192,smooth muscle cell,406
84196,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000235,macrophage,146
84197,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000236,B cell,3
84198,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000451,dendritic cell,11
84199,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000576,monocyte,11
84200,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000623,natural killer cell,28
84201,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000669,pericyte,1129
84202,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",41
84203,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000814,mature NK T cell,10
84204,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",1
84205,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",99
84206,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",24
84207,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0001054,CD14-positive monocyte,9
84208,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0002129,regular atrial cardiac myocyte,3271
84209,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0002144,capillary endothelial cell,77
84210,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0002319,neural cell,83
84211,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0002397,"CD14-positive, CD16-positive monocyte",10
84212,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:0002543,vein endothelial cell,12
84213,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:1000309,epicardial adipocyte,48
84214,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,left cardiac atrium,UBERON:0002079,female,H7,fifth decade human stage,European,CL:1000413,endothelial cell of artery,27
