,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
83168,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000003,native cell,277
83169,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000057,fibroblast,614
83170,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000077,mesothelial cell,14
83171,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000097,mast cell,5
83172,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000115,endothelial cell,37
83173,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000192,smooth muscle cell,59
83174,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000235,macrophage,118
83175,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000236,B cell,1
83176,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000451,dendritic cell,2
83177,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000576,monocyte,2
83178,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000669,pericyte,757
83179,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000814,mature NK T cell,1
83180,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",4
83181,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",3
83182,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,2132
83183,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0002138,endothelial cell of lymphatic vessel,3
83184,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0002144,capillary endothelial cell,203
83185,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0002319,neural cell,19
83186,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:0002543,vein endothelial cell,15
83187,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:1000309,epicardial adipocyte,17
83188,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart left ventricle,UBERON:0002084,female,D4,eighth decade human stage,European,CL:1000413,endothelial cell of artery,48
