,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,All — Cells of the adult human heart,native cell,CL:0000003,D7,male,European,seventh decade human stage,522,1.4446227929373996
1,All — Cells of the adult human heart,fibroblast,CL:0000057,D7,male,European,seventh decade human stage,728,2.0147229755908564
2,All — Cells of the adult human heart,mesothelial cell,CL:0000077,D7,male,European,seventh decade human stage,1,0.0027674766148226048
3,All — Cells of the adult human heart,mast cell,CL:0000097,D7,male,European,seventh decade human stage,7,0.019372336303758234
4,All — Cells of the adult human heart,endothelial cell,CL:0000115,D7,male,European,seventh decade human stage,83,0.2297005590302762
5,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,D7,male,European,seventh decade human stage,274,0.7582885924613937
6,All — Cells of the adult human heart,macrophage,CL:0000235,D7,male,European,seventh decade human stage,321,0.888359993358056
7,All — Cells of the adult human heart,B cell,CL:0000236,D7,male,European,seventh decade human stage,31,0.08579177505950075
8,All — Cells of the adult human heart,dendritic cell,CL:0000451,D7,male,European,seventh decade human stage,62,0.1715835501190015
9,All — Cells of the adult human heart,monocyte,CL:0000576,D7,male,European,seventh decade human stage,44,0.12176897105219461
10,All — Cells of the adult human heart,natural killer cell,CL:0000623,D7,male,European,seventh decade human stage,429,1.1872474677588973
11,All — Cells of the adult human heart,pericyte,CL:0000669,D7,male,European,seventh decade human stage,696,1.9261637239165328
12,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,D7,male,European,seventh decade human stage,231,0.6392870980240217
13,All — Cells of the adult human heart,mature NK T cell,CL:0000814,D7,male,European,seventh decade human stage,124,0.343167100238003
14,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,D7,male,European,seventh decade human stage,67,0.18542093319311453
15,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,D7,male,European,seventh decade human stage,125,0.3459345768528256
16,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,D7,male,European,seventh decade human stage,82,0.22693308241545357
17,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,D7,male,European,seventh decade human stage,110,0.3044224276304865
18,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,D7,male,European,seventh decade human stage,1025,2.83666353019317
19,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,D7,male,European,seventh decade human stage,17,0.04704710245198428
20,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,D7,male,European,seventh decade human stage,1056,2.9224553052526705
21,All — Cells of the adult human heart,neural cell,CL:0002319,D7,male,European,seventh decade human stage,6,0.01660485968893563
22,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,D7,male,European,seventh decade human stage,316,0.8745226102839432
23,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,D7,male,European,seventh decade human stage,144,0.3985166325344551
24,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,D7,male,European,seventh decade human stage,2,0.0055349532296452095
25,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,D7,male,European,seventh decade human stage,571,1.5802291470637073
26,All — Cells of the adult human heart,native cell,CL:0000003,D7,male,European,seventh decade human stage,473,1.309016438811092
27,All — Cells of the adult human heart,fibroblast,CL:0000057,D7,male,European,seventh decade human stage,412,1.140200365306913
28,All — Cells of the adult human heart,mesothelial cell,CL:0000077,D7,male,European,seventh decade human stage,2,0.0055349532296452095
29,All — Cells of the adult human heart,mast cell,CL:0000097,D7,male,European,seventh decade human stage,1,0.0027674766148226048
30,All — Cells of the adult human heart,endothelial cell,CL:0000115,D7,male,European,seventh decade human stage,66,0.1826534565782919
31,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,D7,male,European,seventh decade human stage,66,0.1826534565782919
32,All — Cells of the adult human heart,macrophage,CL:0000235,D7,male,European,seventh decade human stage,163,0.45109868821608456
33,All — Cells of the adult human heart,B cell,CL:0000236,D7,male,European,seventh decade human stage,4,0.011069906459290419
34,All — Cells of the adult human heart,dendritic cell,CL:0000451,D7,male,European,seventh decade human stage,21,0.0581170089112747
35,All — Cells of the adult human heart,monocyte,CL:0000576,D7,male,European,seventh decade human stage,35,0.09686168151879117
36,All — Cells of the adult human heart,natural killer cell,CL:0000623,D7,male,European,seventh decade human stage,110,0.3044224276304865
37,All — Cells of the adult human heart,pericyte,CL:0000669,D7,male,European,seventh decade human stage,297,0.8219405546023135
38,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,D7,male,European,seventh decade human stage,100,0.2767476614822605
39,All — Cells of the adult human heart,mature NK T cell,CL:0000814,D7,male,European,seventh decade human stage,23,0.06365196214091991
40,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,D7,male,European,seventh decade human stage,21,0.0581170089112747
41,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,D7,male,European,seventh decade human stage,12,0.03320971937787126
42,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,D7,male,European,seventh decade human stage,46,0.12730392428183981
43,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,D7,male,European,seventh decade human stage,26,0.07195439198538772
44,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,D7,male,European,seventh decade human stage,1595,4.414125200642054
45,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,D7,male,European,seventh decade human stage,4,0.011069906459290419
46,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,D7,male,European,seventh decade human stage,677,1.8735816682349034
47,All — Cells of the adult human heart,neural cell,CL:0002319,D7,male,European,seventh decade human stage,11,0.030442242763048653
48,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,D7,male,European,seventh decade human stage,113,0.3127248574749544
49,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,D7,male,European,seventh decade human stage,74,0.20479326949687277
50,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,D7,male,European,seventh decade human stage,190,0.5258205568162949
51,All — Cells of the adult human heart,native cell,CL:0000003,D7,male,European,seventh decade human stage,376,1.0405712071732993
52,All — Cells of the adult human heart,fibroblast,CL:0000057,D7,male,European,seventh decade human stage,893,2.471356617036586
53,All — Cells of the adult human heart,mesothelial cell,CL:0000077,D7,male,European,seventh decade human stage,2,0.0055349532296452095
54,All — Cells of the adult human heart,mast cell,CL:0000097,D7,male,European,seventh decade human stage,22,0.06088448552609731
55,All — Cells of the adult human heart,endothelial cell,CL:0000115,D7,male,European,seventh decade human stage,157,0.4344938285271489
56,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,D7,male,European,seventh decade human stage,289,0.7998007416837328
57,All — Cells of the adult human heart,macrophage,CL:0000235,D7,male,European,seventh decade human stage,462,1.2785741960480435
58,All — Cells of the adult human heart,B cell,CL:0000236,D7,male,European,seventh decade human stage,49,0.13560635412630762
59,All — Cells of the adult human heart,dendritic cell,CL:0000451,D7,male,European,seventh decade human stage,72,0.19925831626722754
60,All — Cells of the adult human heart,monocyte,CL:0000576,D7,male,European,seventh decade human stage,148,0.40958653899374553
