,dataset_name,dataset_id,tissue,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
83452,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000003,native cell,101
83453,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000057,fibroblast,799
83454,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000097,mast cell,2
83455,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000115,endothelial cell,48
83456,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000192,smooth muscle cell,6
83457,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000235,macrophage,113
83458,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000451,dendritic cell,9
83459,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000576,monocyte,2
83460,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000669,pericyte,385
83461,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000794,"CD8-positive, alpha-beta cytotoxic T cell",1
83462,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000896,"activated CD4-positive, alpha-beta T cell",2
83463,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000906,"activated CD8-positive, alpha-beta T cell",7
83464,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0000934,"CD4-positive, alpha-beta cytotoxic T cell",5
83465,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0002131,regular ventricular cardiac myocyte,1840
83466,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0002144,capillary endothelial cell,48
83467,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0002319,neural cell,14
83468,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:0002543,vein endothelial cell,11
83469,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:1000309,epicardial adipocyte,13
83470,All — Cells of the adult human heart,dd2f4658-d6e1-4d8a-a5f3-b9efed1bd1ca,heart right ventricle,UBERON:0002080,female,D1,sixth decade human stage,European,CL:1000413,endothelial cell of artery,14
