,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,native cell,CL:0000003,pt19,unknown,unknown,unknown,2994,46.94261523988711
1,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,hematopoietic stem cell,CL:0000037,pt19,unknown,unknown,unknown,31,0.4860457823769207
2,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,erythroid progenitor cell,CL:0000038,pt19,unknown,unknown,unknown,21,0.3292568203198495
3,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,common myeloid progenitor,CL:0000049,pt19,unknown,unknown,unknown,172,2.696770147381624
4,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,macrophage,CL:0000235,pt19,unknown,unknown,unknown,4,0.06271558482282848
5,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,dendritic cell,CL:0000451,pt19,unknown,unknown,unknown,167,2.618375666353089
6,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,lymphocyte,CL:0000542,pt19,unknown,unknown,unknown,96,1.5051740357478833
7,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,megakaryocyte,CL:0000556,pt19,unknown,unknown,unknown,13,0.20382565067419253
8,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,natural killer cell,CL:0000623,pt19,unknown,unknown,unknown,99,1.5522107243650047
9,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,plasma cell,CL:0000786,pt19,unknown,unknown,unknown,43,0.674192536845406
10,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,memory B cell,CL:0000787,pt19,unknown,unknown,unknown,314,4.923173408592035
11,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,naive B cell,CL:0000788,pt19,unknown,unknown,unknown,389,6.099090624020069
12,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,precursor B cell,CL:0000817,pt19,unknown,unknown,unknown,64,1.0034493571652556
13,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,classical monocyte,CL:0000860,pt19,unknown,unknown,unknown,1537,24.09846346817184
14,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,non-classical monocyte,CL:0000875,pt19,unknown,unknown,unknown,170,2.66541235497021
15,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,small pre-B-II cell,CL:0000954,pt19,unknown,unknown,unknown,111,1.7403574788334901
16,Single cell RNA sequencing of bone marrow mononuclear cells from healthy donors and B-cell lymphoma patients following CD19 CAR T-cell therapy,"plasmacytoid dendritic cell, human",CL:0001058,pt19,unknown,unknown,unknown,153,2.398871119473189
