,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Fetal Bone Marrow (10x),common myeloid progenitor,CL:0000049,F50,female,unknown,15th week post-fertilization human stage,73,0.46313919553356175
1,Fetal Bone Marrow (10x),megakaryocyte-erythroid progenitor cell,CL:0000050,F50,female,unknown,15th week post-fertilization human stage,58,0.36797360741022717
2,Fetal Bone Marrow (10x),fibroblast,CL:0000057,F50,female,unknown,15th week post-fertilization human stage,1,0.00634437254155564
3,Fetal Bone Marrow (10x),osteoblast,CL:0000062,F50,female,unknown,15th week post-fertilization human stage,23,0.14592056845577972
4,Fetal Bone Marrow (10x),osteoclast,CL:0000092,F50,female,unknown,15th week post-fertilization human stage,73,0.46313919553356175
5,Fetal Bone Marrow (10x),mast cell,CL:0000097,F50,female,unknown,15th week post-fertilization human stage,66,0.41872858774267224
6,Fetal Bone Marrow (10x),endothelial cell,CL:0000115,F50,female,unknown,15th week post-fertilization human stage,3,0.01903311762466692
7,Fetal Bone Marrow (10x),fat cell,CL:0000136,F50,female,unknown,15th week post-fertilization human stage,9,0.05709935287400076
8,Fetal Bone Marrow (10x),chondrocyte,CL:0000138,F50,female,unknown,15th week post-fertilization human stage,7,0.044410607790889484
9,Fetal Bone Marrow (10x),myofibroblast cell,CL:0000186,F50,female,unknown,15th week post-fertilization human stage,3,0.01903311762466692
10,Fetal Bone Marrow (10x),muscle cell,CL:0000187,F50,female,unknown,15th week post-fertilization human stage,5,0.0317218627077782
11,Fetal Bone Marrow (10x),erythrocyte,CL:0000232,F50,female,unknown,15th week post-fertilization human stage,4835,30.675041238421517
12,Fetal Bone Marrow (10x),macrophage,CL:0000235,F50,female,unknown,15th week post-fertilization human stage,116,0.7359472148204543
13,Fetal Bone Marrow (10x),dendritic cell,CL:0000451,F50,female,unknown,15th week post-fertilization human stage,146,0.9262783910671235
14,Fetal Bone Marrow (10x),megakaryocyte,CL:0000556,F50,female,unknown,15th week post-fertilization human stage,554,3.5147823880218247
15,Fetal Bone Marrow (10x),granulocyte monocyte progenitor cell,CL:0000557,F50,female,unknown,15th week post-fertilization human stage,179,1.1356426849384598
16,Fetal Bone Marrow (10x),promonocyte,CL:0000559,F50,female,unknown,15th week post-fertilization human stage,1117,7.08666412891765
17,Fetal Bone Marrow (10x),natural killer cell,CL:0000623,F50,female,unknown,15th week post-fertilization human stage,26,0.16495368608044664
18,Fetal Bone Marrow (10x),"CD4-positive, alpha-beta T cell",CL:0000624,F50,female,unknown,15th week post-fertilization human stage,34,0.21570866641289177
19,Fetal Bone Marrow (10x),"CD8-positive, alpha-beta T cell",CL:0000625,F50,female,unknown,15th week post-fertilization human stage,39,0.24743052912066998
20,Fetal Bone Marrow (10x),muscle precursor cell,CL:0000680,F50,female,unknown,15th week post-fertilization human stage,1,0.00634437254155564
21,Fetal Bone Marrow (10x),endothelial tip cell,CL:0000704,F50,female,unknown,15th week post-fertilization human stage,20,0.1268874508311128
22,Fetal Bone Marrow (10x),basophil,CL:0000767,F50,female,unknown,15th week post-fertilization human stage,30,0.1903311762466692
23,Fetal Bone Marrow (10x),eosinophil,CL:0000771,F50,female,unknown,15th week post-fertilization human stage,38,0.24108615657911434
24,Fetal Bone Marrow (10x),neutrophil,CL:0000775,F50,female,unknown,15th week post-fertilization human stage,828,5.25314046440807
25,Fetal Bone Marrow (10x),plasmacytoid dendritic cell,CL:0000784,F50,female,unknown,15th week post-fertilization human stage,43,0.2728080192868925
26,Fetal Bone Marrow (10x),naive B cell,CL:0000788,F50,female,unknown,15th week post-fertilization human stage,146,0.9262783910671235
27,Fetal Bone Marrow (10x),mature NK T cell,CL:0000814,F50,female,unknown,15th week post-fertilization human stage,13,0.08247684304022332
28,Fetal Bone Marrow (10x),regulatory T cell,CL:0000815,F50,female,unknown,15th week post-fertilization human stage,8,0.05075498033244512
29,Fetal Bone Marrow (10x),immature B cell,CL:0000816,F50,female,unknown,15th week post-fertilization human stage,139,0.881867783276234
30,Fetal Bone Marrow (10x),precursor B cell,CL:0000817,F50,female,unknown,15th week post-fertilization human stage,1104,7.004187285877427
31,Fetal Bone Marrow (10x),immature natural killer cell,CL:0000823,F50,female,unknown,15th week post-fertilization human stage,5,0.0317218627077782
32,Fetal Bone Marrow (10x),pro-B cell,CL:0000826,F50,female,unknown,15th week post-fertilization human stage,697,4.4220276614642815
33,Fetal Bone Marrow (10x),promyelocyte,CL:0000836,F50,female,unknown,15th week post-fertilization human stage,243,1.5416825275980206
34,Fetal Bone Marrow (10x),hematopoietic multipotent progenitor cell,CL:0000837,F50,female,unknown,15th week post-fertilization human stage,12,0.07613247049866768
35,Fetal Bone Marrow (10x),lymphoid lineage restricted progenitor cell,CL:0000838,F50,female,unknown,15th week post-fertilization human stage,6,0.03806623524933384
36,Fetal Bone Marrow (10x),myeloid lineage restricted progenitor cell,CL:0000839,F50,female,unknown,15th week post-fertilization human stage,13,0.08247684304022332
37,Fetal Bone Marrow (10x),early lymphoid progenitor,CL:0000936,F50,female,unknown,15th week post-fertilization human stage,104,0.6598147443217866
38,Fetal Bone Marrow (10x),"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,F50,female,unknown,15th week post-fertilization human stage,89,0.564649156198452
39,Fetal Bone Marrow (10x),common dendritic progenitor,CL:0001029,F50,female,unknown,15th week post-fertilization human stage,22,0.13957619591422407
40,Fetal Bone Marrow (10x),CD14-positive monocyte,CL:0001054,F50,female,unknown,15th week post-fertilization human stage,1546,9.80839994924502
41,Fetal Bone Marrow (10x),immature innate lymphoid cell,CL:0001082,F50,female,unknown,15th week post-fertilization human stage,10,0.0634437254155564
42,Fetal Bone Marrow (10x),macrophage dendritic cell progenitor,CL:0002009,F50,female,unknown,15th week post-fertilization human stage,6,0.03806623524933384
43,Fetal Bone Marrow (10x),basophil mast progenitor cell,CL:0002028,F50,female,unknown,15th week post-fertilization human stage,19,0.12054307828955717
44,Fetal Bone Marrow (10x),fraction A pre-pro B cell,CL:0002045,F50,female,unknown,15th week post-fertilization human stage,378,2.398172820708032
45,Fetal Bone Marrow (10x),myelocyte,CL:0002193,F50,female,unknown,15th week post-fertilization human stage,552,3.5020936429387133
46,Fetal Bone Marrow (10x),endothelial cell of sinusoid,CL:0002262,F50,female,unknown,15th week post-fertilization human stage,50,0.317218627077782
47,Fetal Bone Marrow (10x),primitive red blood cell,CL:0002355,F50,female,unknown,15th week post-fertilization human stage,1729,10.969420124349702
48,Fetal Bone Marrow (10x),preosteoblast,CL:0007010,F50,female,unknown,15th week post-fertilization human stage,37,0.2347417840375587
49,Fetal Bone Marrow (10x),progenitor cell,CL:0011026,F50,female,unknown,15th week post-fertilization human stage,499,3.1658418982362644
50,Fetal Bone Marrow (10x),precursor cell,CL:0011115,F50,female,unknown,15th week post-fertilization human stage,8,0.05075498033244512
