,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Tabula Sapiens - All Cells,hematopoietic stem cell,CL:0000037,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,256,7.489760093622001
1,Tabula Sapiens - All Cells,erythroid progenitor cell,CL:0000038,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,261,7.636044470450557
2,Tabula Sapiens - All Cells,common myeloid progenitor,CL:0000049,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,88,2.574605032182563
3,Tabula Sapiens - All Cells,granulocyte,CL:0000094,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,287,8.39672322995904
4,Tabula Sapiens - All Cells,macrophage,CL:0000235,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,157,4.593329432416618
5,Tabula Sapiens - All Cells,monocyte,CL:0000576,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,571,16.705675833820948
6,Tabula Sapiens - All Cells,"CD4-positive, alpha-beta T cell",CL:0000624,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,523,15.301345816266823
7,Tabula Sapiens - All Cells,"CD8-positive, alpha-beta T cell",CL:0000625,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,441,12.902282036278526
8,Tabula Sapiens - All Cells,neutrophil,CL:0000775,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,15,0.4388531304856641
9,Tabula Sapiens - All Cells,plasma cell,CL:0000786,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,279,8.162668227033352
10,Tabula Sapiens - All Cells,memory B cell,CL:0000787,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,109,3.188999414862493
11,Tabula Sapiens - All Cells,naive B cell,CL:0000788,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,85,2.48683440608543
12,Tabula Sapiens - All Cells,mature NK T cell,CL:0000814,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,345,10.093622001170276
13,Tabula Sapiens - All Cells,plasmablast,CL:0000980,TSP2,female,African American or Afro-Caribbean,61-year-old human stage,1,0.029256875365710942
