,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,NK/T cells,native cell,CL:0000003,F21,male,unknown,16th week post-fertilization human stage,1,0.5376344086021506
1,NK/T cells,hematopoietic stem cell,CL:0000037,F21,male,unknown,16th week post-fertilization human stage,13,6.989247311827956
2,NK/T cells,common myeloid progenitor,CL:0000049,F21,male,unknown,16th week post-fertilization human stage,4,2.1505376344086025
3,NK/T cells,megakaryocyte-erythroid progenitor cell,CL:0000050,F21,male,unknown,16th week post-fertilization human stage,1,0.5376344086021506
4,NK/T cells,T cell,CL:0000084,F21,male,unknown,16th week post-fertilization human stage,15,8.064516129032258
5,NK/T cells,granulocyte monocyte progenitor cell,CL:0000557,F21,male,unknown,16th week post-fertilization human stage,1,0.5376344086021506
6,NK/T cells,natural killer cell,CL:0000623,F21,male,unknown,16th week post-fertilization human stage,75,40.32258064516129
7,NK/T cells,"double-positive, alpha-beta thymocyte",CL:0000809,F21,male,unknown,16th week post-fertilization human stage,1,0.5376344086021506
8,NK/T cells,regulatory T cell,CL:0000815,F21,male,unknown,16th week post-fertilization human stage,10,5.376344086021505
9,NK/T cells,hematopoietic multipotent progenitor cell,CL:0000837,F21,male,unknown,16th week post-fertilization human stage,12,6.451612903225806
10,NK/T cells,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,F21,male,unknown,16th week post-fertilization human stage,20,10.75268817204301
11,NK/T cells,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,F21,male,unknown,16th week post-fertilization human stage,15,8.064516129032258
12,NK/T cells,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CL:0000915,F21,male,unknown,16th week post-fertilization human stage,2,1.0752688172043012
13,NK/T cells,innate lymphoid cell,CL:0001065,F21,male,unknown,16th week post-fertilization human stage,1,0.5376344086021506
14,NK/T cells,group 3 innate lymphoid cell,CL:0001071,F21,male,unknown,16th week post-fertilization human stage,9,4.838709677419355
15,NK/T cells,fraction A pre-pro B cell,CL:0002045,F21,male,unknown,16th week post-fertilization human stage,3,1.6129032258064515
16,NK/T cells,double negative thymocyte,CL:0002489,F21,male,unknown,16th week post-fertilization human stage,3,1.6129032258064515
