,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Myeloid cells,hematopoietic stem cell,CL:0000037,F45,female,unknown,12th week post-fertilization human stage,42,0.5725971370143149
1,Myeloid cells,common myeloid progenitor,CL:0000049,F45,female,unknown,12th week post-fertilization human stage,440,5.9986366734833
2,Myeloid cells,megakaryocyte-erythroid progenitor cell,CL:0000050,F45,female,unknown,12th week post-fertilization human stage,2,0.027266530334015
3,Myeloid cells,osteoclast,CL:0000092,F45,female,unknown,12th week post-fertilization human stage,190,2.590320381731425
4,Myeloid cells,granulocyte,CL:0000094,F45,female,unknown,12th week post-fertilization human stage,176,2.39945466939332
5,Myeloid cells,mast cell,CL:0000097,F45,female,unknown,12th week post-fertilization human stage,157,2.1404226312201775
6,Myeloid cells,macrophage,CL:0000235,F45,female,unknown,12th week post-fertilization human stage,157,2.1404226312201775
7,Myeloid cells,dendritic cell,CL:0000451,F45,female,unknown,12th week post-fertilization human stage,136,1.85412406271302
8,Myeloid cells,granulocyte monocyte progenitor cell,CL:0000557,F45,female,unknown,12th week post-fertilization human stage,581,7.920927062031356
9,Myeloid cells,promonocyte,CL:0000559,F45,female,unknown,12th week post-fertilization human stage,1028,14.01499659168371
10,Myeloid cells,monocyte,CL:0000576,F45,female,unknown,12th week post-fertilization human stage,2594,35.36468984321745
11,Myeloid cells,neutrophil,CL:0000775,F45,female,unknown,12th week post-fertilization human stage,850,11.588275391956374
12,Myeloid cells,plasmacytoid dendritic cell,CL:0000784,F45,female,unknown,12th week post-fertilization human stage,55,0.7498295841854125
13,Myeloid cells,promyelocyte,CL:0000836,F45,female,unknown,12th week post-fertilization human stage,178,2.426721199727335
14,Myeloid cells,hematopoietic multipotent progenitor cell,CL:0000837,F45,female,unknown,12th week post-fertilization human stage,30,0.408997955010225
15,Myeloid cells,early lymphoid progenitor,CL:0000936,F45,female,unknown,12th week post-fertilization human stage,10,0.136332651670075
16,Myeloid cells,common dendritic progenitor,CL:0001029,F45,female,unknown,12th week post-fertilization human stage,6,0.081799591002045
17,Myeloid cells,pre-conventional dendritic cell,CL:0002010,F45,female,unknown,12th week post-fertilization human stage,16,0.21813224267212
18,Myeloid cells,myelocyte,CL:0002193,F45,female,unknown,12th week post-fertilization human stage,687,9.366053169734151
