,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Global,mast cell,CL:0000097,D496,male,unknown,sixth decade human stage,38,0.23557126030624262
1,Global,macrophage,CL:0000235,D496,male,unknown,sixth decade human stage,3,0.018597731076808628
2,Global,CD4-positive helper T cell,CL:0000492,D496,male,unknown,sixth decade human stage,119,0.7377099993800756
3,Global,lymphocyte,CL:0000542,D496,male,unknown,sixth decade human stage,111,0.6881160498419193
4,Global,animal cell,CL:0000548,D496,male,unknown,sixth decade human stage,74,0.45874403322794616
5,Global,alveolar macrophage,CL:0000583,D496,male,unknown,sixth decade human stage,12,0.07439092430723451
6,Global,plasma cell,CL:0000786,D496,male,unknown,sixth decade human stage,180,1.1158638646085177
7,Global,memory B cell,CL:0000787,D496,male,unknown,sixth decade human stage,2014,12.48527679623086
8,Global,naive B cell,CL:0000788,D496,male,unknown,sixth decade human stage,244,1.5126154609137685
9,Global,alpha-beta T cell,CL:0000789,D496,male,unknown,sixth decade human stage,201,1.2460479821461783
10,Global,gamma-delta T cell,CL:0000798,D496,male,unknown,sixth decade human stage,68,0.42154857107432897
11,Global,regulatory T cell,CL:0000815,D496,male,unknown,sixth decade human stage,1302,8.071415287334945
12,Global,germinal center B cell,CL:0000844,D496,male,unknown,sixth decade human stage,5,0.030996218461347716
13,Global,classical monocyte,CL:0000860,D496,male,unknown,sixth decade human stage,8,0.04959394953815635
14,Global,non-classical monocyte,CL:0000875,D496,male,unknown,sixth decade human stage,1,0.006199243692269544
15,Global,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,D496,male,unknown,sixth decade human stage,3243,20.104147294030128
16,Global,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,D496,male,unknown,sixth decade human stage,1540,9.546835286095098
17,Global,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,D496,male,unknown,sixth decade human stage,2450,15.18814704606038
18,Global,"CD8-positive, alpha-beta memory T cell",CL:0000909,D496,male,unknown,sixth decade human stage,11,0.06819168061496497
19,Global,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,D496,male,unknown,sixth decade human stage,18,0.11158638646085177
20,Global,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,D496,male,unknown,sixth decade human stage,19,0.11778563015312131
21,Global,mucosal invariant T cell,CL:0000940,D496,male,unknown,sixth decade human stage,19,0.11778563015312131
22,Global,plasmablast,CL:0000980,D496,male,unknown,sixth decade human stage,431,2.6718740313681733
23,Global,conventional dendritic cell,CL:0000990,D496,male,unknown,sixth decade human stage,2,0.012398487384539088
24,Global,"dendritic cell, human",CL:0001056,D496,male,unknown,sixth decade human stage,9,0.055793193230425885
25,Global,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,D496,male,unknown,sixth decade human stage,16,0.0991878990763127
26,Global,group 3 innate lymphoid cell,CL:0001071,D496,male,unknown,sixth decade human stage,60,0.3719546215361726
27,Global,"CD8-positive, alpha-beta memory T cell, CD45RO-positive",CL:0001203,D496,male,unknown,sixth decade human stage,490,3.037629409212076
28,Global,T follicular helper cell,CL:0002038,D496,male,unknown,sixth decade human stage,3438,21.31299981402269
29,Global,progenitor cell,CL:0011026,D496,male,unknown,sixth decade human stage,5,0.030996218461347716
