,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Survey of human embryonic development,granule cell,CL:0000120,H27474,male,unknown,12th week post-fertilization human stage,6912,5.762208846724578
1,Survey of human embryonic development,Purkinje cell,CL:0000121,H27474,male,unknown,12th week post-fertilization human stage,45381,37.83200226753589
2,Survey of human embryonic development,stellate neuron,CL:0000122,H27474,male,unknown,12th week post-fertilization human stage,5655,4.714307151074578
3,Survey of human embryonic development,neuron associated cell (sensu Vertebrata),CL:0000123,H27474,male,unknown,12th week post-fertilization human stage,6841,5.703019490804809
4,Survey of human embryonic development,glial cell,CL:0000125,H27474,male,unknown,12th week post-fertilization human stage,6114,5.096953832302383
5,Survey of human embryonic development,macroglial cell,CL:0000126,H27474,male,unknown,12th week post-fertilization human stage,2026,1.6889807759641198
6,Survey of human embryonic development,astrocyte,CL:0000127,H27474,male,unknown,12th week post-fertilization human stage,27223,22.694532904279974
7,Survey of human embryonic development,oligodendrocyte,CL:0000128,H27474,male,unknown,12th week post-fertilization human stage,1237,1.0312286376444304
8,Survey of human embryonic development,microglial cell,CL:0000129,H27474,male,unknown,12th week post-fertilization human stage,376,0.31345349050469345
9,Survey of human embryonic development,inhibitory interneuron,CL:0000498,H27474,male,unknown,12th week post-fertilization human stage,11795,9.8329359587842
10,Survey of human embryonic development,neuron,CL:0000540,H27474,male,unknown,12th week post-fertilization human stage,2864,2.387581906397452
11,Survey of human embryonic development,neuronal brush cell,CL:0000555,H27474,male,unknown,12th week post-fertilization human stage,2896,2.4142587992063627
12,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,H27474,male,unknown,12th week post-fertilization human stage,634,0.528535938776531
