,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Supercluster: Midbrain-derived inhibitory,neuron,CL:0000540,H19.30.002,male,European,29-year-old human stage,1,0.078003120124805
1,Supercluster: Midbrain-derived inhibitory,neuron,CL:0000540,H19.30.002,male,European,29-year-old human stage,232,18.096723868954758
2,Supercluster: Midbrain-derived inhibitory,neuron,CL:0000540,H19.30.002,male,European,29-year-old human stage,1049,81.82527301092044
