,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,NK/T cells,native cell,CL:0000003,F21,male,unknown,16th week post-fertilization human stage,8,0.36917397323488693
1,NK/T cells,hematopoietic stem cell,CL:0000037,F21,male,unknown,16th week post-fertilization human stage,5,0.23073373327180433
2,NK/T cells,common myeloid progenitor,CL:0000049,F21,male,unknown,16th week post-fertilization human stage,3,0.1384402399630826
3,NK/T cells,megakaryocyte-erythroid progenitor cell,CL:0000050,F21,male,unknown,16th week post-fertilization human stage,247,11.398246423627134
4,NK/T cells,T cell,CL:0000084,F21,male,unknown,16th week post-fertilization human stage,438,20.212275034610062
5,NK/T cells,megakaryocyte,CL:0000556,F21,male,unknown,16th week post-fertilization human stage,7,0.3230272265805261
6,NK/T cells,granulocyte monocyte progenitor cell,CL:0000557,F21,male,unknown,16th week post-fertilization human stage,1,0.046146746654360866
7,NK/T cells,natural killer cell,CL:0000623,F21,male,unknown,16th week post-fertilization human stage,517,23.85786802030457
8,NK/T cells,regulatory T cell,CL:0000815,F21,male,unknown,16th week post-fertilization human stage,146,6.737425011536686
9,NK/T cells,hematopoietic multipotent progenitor cell,CL:0000837,F21,male,unknown,16th week post-fertilization human stage,7,0.3230272265805261
10,NK/T cells,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,F21,male,unknown,16th week post-fertilization human stage,368,16.9820027688048
11,NK/T cells,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,F21,male,unknown,16th week post-fertilization human stage,351,16.197508075680663
12,NK/T cells,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CL:0000915,F21,male,unknown,16th week post-fertilization human stage,15,0.6922011998154131
13,NK/T cells,early lymphoid progenitor,CL:0000936,F21,male,unknown,16th week post-fertilization human stage,18,0.8306414397784956
14,NK/T cells,innate lymphoid cell,CL:0001065,F21,male,unknown,16th week post-fertilization human stage,2,0.09229349330872173
15,NK/T cells,group 2 innate lymphoid cell,CL:0001069,F21,male,unknown,16th week post-fertilization human stage,1,0.046146746654360866
16,NK/T cells,group 3 innate lymphoid cell,CL:0001071,F21,male,unknown,16th week post-fertilization human stage,30,1.3844023996308261
17,NK/T cells,fraction A pre-pro B cell,CL:0002045,F21,male,unknown,16th week post-fertilization human stage,3,0.1384402399630826
