,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,An integrated cell atlas of the human lung in health and disease (core),T cell,CL:0000084,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,female,unknown,51-year-old human stage,1,0.012871669455528383
1,An integrated cell atlas of the human lung in health and disease (core),mast cell,CL:0000097,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,female,unknown,51-year-old human stage,565,7.272493242373536
2,An integrated cell atlas of the human lung in health and disease (core),club cell,CL:0000158,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,female,unknown,51-year-old human stage,21,0.270305058566096
3,An integrated cell atlas of the human lung in health and disease (core),myofibroblast cell,CL:0000186,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,female,unknown,51-year-old human stage,88,1.1327069120864977
4,An integrated cell atlas of the human lung in health and disease (core),smooth muscle cell,CL:0000192,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,female,unknown,51-year-old human stage,13,0.16733170292186897
5,An integrated cell atlas of the human lung in health and disease (core),B cell,CL:0000236,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,female,unknown,51-year-old human stage,106,1.3643969622860086
6,An integrated cell atlas of the human lung in health and disease (core),dendritic cell,CL:0000451,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,female,unknown,51-year-old human stage,1,0.012871669455528383
7,An integrated cell atlas of the human lung in health and disease (core),stromal cell,CL:0000499,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,female,unknown,51-year-old human stage,8,0.10297335564422706
8,An integrated cell atlas of the human lung in health and disease (core),alveolar macrophage,CL:0000583,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,female,unknown,51-year-old human stage,840,10.812202342643841
9,An integrated cell atlas of the human lung in health and disease (core),acinar cell,CL:0000622,homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 3,female,unknown,51-year-old human stage,3,0.03861500836658514
