,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,UMAP of T-Cells cells,natural killer cell,CL:0000623,Wang02,female,unknown,67-year-old human stage,4,15.384615384615385
1,UMAP of T-Cells cells,gamma-delta T cell,CL:0000798,Wang02,female,unknown,67-year-old human stage,8,30.76923076923077
2,UMAP of T-Cells cells,memory T cell,CL:0000813,Wang02,female,unknown,67-year-old human stage,3,11.538461538461538
3,UMAP of T-Cells cells,natural T-regulatory cell,CL:0000903,Wang02,female,unknown,67-year-old human stage,2,7.6923076923076925
4,UMAP of T-Cells cells,"activated CD8-positive, alpha-beta T cell",CL:0000906,Wang02,female,unknown,67-year-old human stage,9,34.61538461538461
