,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Construction of a human cell landscape at single-cell level,fibroblast,CL:0000057,Donor25,male,Han Chinese,52-year-old human stage,4,0.08545182653279214
1,Construction of a human cell landscape at single-cell level,epithelial cell,CL:0000066,Donor25,male,Han Chinese,52-year-old human stage,1,0.021362956633198035
2,Construction of a human cell landscape at single-cell level,T cell,CL:0000084,Donor25,male,Han Chinese,52-year-old human stage,31,0.6622516556291391
3,Construction of a human cell landscape at single-cell level,mast cell,CL:0000097,Donor25,male,Han Chinese,52-year-old human stage,2,0.04272591326639607
4,Construction of a human cell landscape at single-cell level,endothelial cell,CL:0000115,Donor25,male,Han Chinese,52-year-old human stage,66,1.4099551377910702
5,Construction of a human cell landscape at single-cell level,professional antigen presenting cell,CL:0000145,Donor25,male,Han Chinese,52-year-old human stage,1,0.021362956633198035
6,Construction of a human cell landscape at single-cell level,goblet cell,CL:0000160,Donor25,male,Han Chinese,52-year-old human stage,1238,26.447340311899165
7,Construction of a human cell landscape at single-cell level,endocrine cell,CL:0000163,Donor25,male,Han Chinese,52-year-old human stage,8,0.17090365306558428
8,Construction of a human cell landscape at single-cell level,smooth muscle cell,CL:0000192,Donor25,male,Han Chinese,52-year-old human stage,2,0.04272591326639607
9,Construction of a human cell landscape at single-cell level,macrophage,CL:0000235,Donor25,male,Han Chinese,52-year-old human stage,52,1.1108737449262978
10,Construction of a human cell landscape at single-cell level,B cell,CL:0000236,Donor25,male,Han Chinese,52-year-old human stage,4,0.08545182653279214
11,Construction of a human cell landscape at single-cell level,dendritic cell,CL:0000451,Donor25,male,Han Chinese,52-year-old human stage,76,1.6235847041230507
12,Construction of a human cell landscape at single-cell level,stromal cell,CL:0000499,Donor25,male,Han Chinese,52-year-old human stage,9,0.19226660969878231
13,Construction of a human cell landscape at single-cell level,enterocyte,CL:0000584,Donor25,male,Han Chinese,52-year-old human stage,1525,32.578508865627
14,Construction of a human cell landscape at single-cell level,plasma cell,CL:0000786,Donor25,male,Han Chinese,52-year-old human stage,1662,35.50523392437513
