,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,All donors all cell states (in vivo),epithelial cell,CL:0000066,P34_fetus,unknown,unknown,12th week post-fertilization human stage,2,0.1226993865030675
1,All donors all cell states (in vivo),macrophage,CL:0000235,P34_fetus,unknown,unknown,12th week post-fertilization human stage,158,9.69325153374233
2,All donors all cell states (in vivo),B cell,CL:0000236,P34_fetus,unknown,unknown,12th week post-fertilization human stage,1,0.06134969325153375
3,All donors all cell states (in vivo),stromal cell,CL:0000499,P34_fetus,unknown,unknown,12th week post-fertilization human stage,24,1.4723926380368098
4,All donors all cell states (in vivo),syncytiotrophoblast cell,CL:0000525,P34_fetus,unknown,unknown,12th week post-fertilization human stage,5,0.3067484662576687
5,All donors all cell states (in vivo),natural killer cell,CL:0000623,P34_fetus,unknown,unknown,12th week post-fertilization human stage,2,0.1226993865030675
6,All donors all cell states (in vivo),"decidual natural killer cell, human",CL:0002343,P34_fetus,unknown,unknown,12th week post-fertilization human stage,2,0.1226993865030675
7,All donors all cell states (in vivo),endothelial cell of placenta,CL:0009092,P34_fetus,unknown,unknown,12th week post-fertilization human stage,12,0.7361963190184049
8,All donors all cell states (in vivo),endothelial cell of uterus,CL:0009095,P34_fetus,unknown,unknown,12th week post-fertilization human stage,1,0.06134969325153375
9,All donors all cell states (in vivo),embryonic fibroblast,CL:2000042,P34_fetus,unknown,unknown,12th week post-fertilization human stage,222,13.61963190184049
10,All donors all cell states (in vivo),placental villous trophoblast,CL:2000060,P34_fetus,unknown,unknown,12th week post-fertilization human stage,227,13.92638036809816
11,All donors all cell states (in vivo),Hofbauer cell,CL:3000001,P34_fetus,unknown,unknown,12th week post-fertilization human stage,974,59.75460122699386
