,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,NK/T cells,native cell,CL:0000003,F30,male,unknown,14th week post-fertilization human stage,642,5.538302277432712
1,NK/T cells,hematopoietic stem cell,CL:0000037,F30,male,unknown,14th week post-fertilization human stage,6,0.051759834368530024
2,NK/T cells,common myeloid progenitor,CL:0000049,F30,male,unknown,14th week post-fertilization human stage,2,0.01725327812284334
3,NK/T cells,megakaryocyte-erythroid progenitor cell,CL:0000050,F30,male,unknown,14th week post-fertilization human stage,1,0.00862663906142167
4,NK/T cells,T cell,CL:0000084,F30,male,unknown,14th week post-fertilization human stage,342,2.950310559006211
5,NK/T cells,natural killer cell,CL:0000623,F30,male,unknown,14th week post-fertilization human stage,53,0.4572118702553485
6,NK/T cells,"double-positive, alpha-beta thymocyte",CL:0000809,F30,male,unknown,14th week post-fertilization human stage,6441,55.564182194616976
7,NK/T cells,regulatory T cell,CL:0000815,F30,male,unknown,14th week post-fertilization human stage,657,5.667701863354037
8,NK/T cells,hematopoietic multipotent progenitor cell,CL:0000837,F30,male,unknown,14th week post-fertilization human stage,1,0.00862663906142167
9,NK/T cells,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,F30,male,unknown,14th week post-fertilization human stage,597,5.150103519668737
10,NK/T cells,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,F30,male,unknown,14th week post-fertilization human stage,963,8.30745341614907
11,NK/T cells,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CL:0000915,F30,male,unknown,14th week post-fertilization human stage,273,2.355072463768116
12,NK/T cells,early lymphoid progenitor,CL:0000936,F30,male,unknown,14th week post-fertilization human stage,8,0.06901311249137336
13,NK/T cells,innate lymphoid cell,CL:0001065,F30,male,unknown,14th week post-fertilization human stage,1,0.00862663906142167
14,NK/T cells,group 3 innate lymphoid cell,CL:0001071,F30,male,unknown,14th week post-fertilization human stage,10,0.0862663906142167
15,NK/T cells,fraction A pre-pro B cell,CL:0002045,F30,male,unknown,14th week post-fertilization human stage,1,0.00862663906142167
16,NK/T cells,double negative thymocyte,CL:0002489,F30,male,unknown,14th week post-fertilization human stage,1594,13.75086266390614
