,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,fibroblast,CL:0000057,A43,male,European,human early adulthood stage,4929,21.614629012453957
1,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,T cell,CL:0000084,A43,male,European,human early adulthood stage,101,0.4429047535520084
2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,mast cell,CL:0000097,A43,male,European,human early adulthood stage,3,0.013155586739168569
3,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,endothelial cell,CL:0000115,A43,male,European,human early adulthood stage,5050,22.14523767760042
4,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,erythrocyte,CL:0000232,A43,male,European,human early adulthood stage,3,0.013155586739168569
5,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,macrophage,CL:0000235,A43,male,European,human early adulthood stage,28,0.12278547623223997
6,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,vascular associated smooth muscle cell,CL:0000359,A43,male,European,human early adulthood stage,2930,12.848623048587967
7,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,dendritic cell,CL:0000451,A43,male,European,human early adulthood stage,90,0.394667602175057
8,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,lymphocyte,CL:0000542,A43,male,European,human early adulthood stage,60,0.26311173478337135
9,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,monocyte,CL:0000576,A43,male,European,human early adulthood stage,17,0.07454832485528855
10,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,natural killer cell,CL:0000623,A43,male,European,human early adulthood stage,63,0.2762673215225399
11,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"CD4-positive, alpha-beta T cell",CL:0000624,A43,male,European,human early adulthood stage,248,1.0875285037712683
12,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"CD8-positive, alpha-beta T cell",CL:0000625,A43,male,European,human early adulthood stage,385,1.6883002981932995
13,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,plasmacytoid dendritic cell,CL:0000784,A43,male,European,human early adulthood stage,76,0.333274864058937
14,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,plasma cell,CL:0000786,A43,male,European,human early adulthood stage,359,1.5742852131205052
15,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,memory B cell,CL:0000787,A43,male,European,human early adulthood stage,1076,4.718470443781793
16,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,naive B cell,CL:0000788,A43,male,European,human early adulthood stage,442,1.9382564462375023
17,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,alpha-beta T cell,CL:0000789,A43,male,European,human early adulthood stage,84,0.36835642869671986
18,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,gamma-delta T cell,CL:0000798,A43,male,European,human early adulthood stage,13,0.05700754253639712
19,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"double-positive, alpha-beta thymocyte",CL:0000809,A43,male,European,human early adulthood stage,256,1.1226100684090512
20,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,regulatory T cell,CL:0000815,A43,male,European,human early adulthood stage,409,1.793544992106648
21,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"CD4-positive, alpha-beta memory T cell",CL:0000897,A43,male,European,human early adulthood stage,845,3.705490264865813
22,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"CD8-positive, alpha-beta memory T cell",CL:0000909,A43,male,European,human early adulthood stage,317,1.3901069987721453
23,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CL:0000915,A43,male,European,human early adulthood stage,53,0.23241536572531132
24,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,group 3 innate lymphoid cell,CL:0001071,A43,male,European,human early adulthood stage,26,0.11401508507279424
25,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,epithelial cell of thymus,CL:0002293,A43,male,European,human early adulthood stage,254,1.1138396772496053
26,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,cortical thymic epithelial cell,CL:0002364,A43,male,European,human early adulthood stage,41,0.1797930187686371
27,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,medullary thymic epithelial cell,CL:0002365,A43,male,European,human early adulthood stage,4327,18.974741273460797
28,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,early T lineage precursor,CL:0002425,A43,male,European,human early adulthood stage,21,0.09208910717417997
29,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,double negative thymocyte,CL:0002489,A43,male,European,human early adulthood stage,295,1.2936326960182425
30,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,progenitor cell,CL:0011026,A43,male,European,human early adulthood stage,3,0.013155586739168569
