,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,T cell,CL:0000084,P2,male,unknown,adolescent stage,129,1.0383965225790872
1,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,dendritic cell,CL:0000451,P2,male,unknown,adolescent stage,24,0.19319005071238832
2,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,monocyte,CL:0000576,P2,male,unknown,adolescent stage,4,0.03219834178539805
3,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,natural killer cell,CL:0000623,P2,male,unknown,adolescent stage,12,0.09659502535619416
4,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"CD4-positive, alpha-beta T cell",CL:0000624,P2,male,unknown,adolescent stage,217,1.7467600418578442
5,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"CD8-positive, alpha-beta T cell",CL:0000625,P2,male,unknown,adolescent stage,323,2.600016099170893
6,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,plasmacytoid dendritic cell,CL:0000784,P2,male,unknown,adolescent stage,35,0.28173549062223296
7,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,plasma cell,CL:0000786,P2,male,unknown,adolescent stage,23,0.1851404652660388
8,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,naive B cell,CL:0000788,P2,male,unknown,adolescent stage,46,0.3702809305320776
9,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,alpha-beta T cell,CL:0000789,P2,male,unknown,adolescent stage,903,7.26877565805361
10,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,gamma-delta T cell,CL:0000798,P2,male,unknown,adolescent stage,87,0.7003139338324077
11,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"double-positive, alpha-beta thymocyte",CL:0000809,P2,male,unknown,adolescent stage,7926,63.80101424776624
12,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,regulatory T cell,CL:0000815,P2,male,unknown,adolescent stage,111,0.8935039845447958
13,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"CD8-positive, alpha-beta memory T cell",CL:0000909,P2,male,unknown,adolescent stage,148,1.191338646059728
14,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,"CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell",CL:0000915,P2,male,unknown,adolescent stage,539,4.3387265555823875
15,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,group 3 innate lymphoid cell,CL:0001071,P2,male,unknown,adolescent stage,1,0.008049585446349513
16,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,early T lineage precursor,CL:0002425,P2,male,unknown,adolescent stage,10,0.08049585446349514
17,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,double negative thymocyte,CL:0002489,P2,male,unknown,adolescent stage,1885,15.17346856636883
