,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Human - Lung v2 (HLCA),native cell,CL:0000003,368C,male,European,57-year-old human stage,85,1.1693492915118997
1,Human - Lung v2 (HLCA),fibroblast,CL:0000057,368C,male,European,57-year-old human stage,1576,21.681111569679462
2,Human - Lung v2 (HLCA),T cell,CL:0000084,368C,male,European,57-year-old human stage,1679,23.098087769982115
3,Human - Lung v2 (HLCA),mast cell,CL:0000097,368C,male,European,57-year-old human stage,98,1.3481909478607788
4,Human - Lung v2 (HLCA),fibrocyte,CL:0000135,368C,male,European,57-year-old human stage,12,0.16508460586050352
5,Human - Lung v2 (HLCA),secretory cell,CL:0000151,368C,male,European,57-year-old human stage,3,0.04127115146512588
6,Human - Lung v2 (HLCA),myofibroblast cell,CL:0000186,368C,male,European,57-year-old human stage,15,0.20635575732562939
7,Human - Lung v2 (HLCA),macrophage,CL:0000235,368C,male,European,57-year-old human stage,2156,29.66020085293713
8,Human - Lung v2 (HLCA),B cell,CL:0000236,368C,male,European,57-year-old human stage,439,6.039345164396753
9,Human - Lung v2 (HLCA),dendritic cell,CL:0000451,368C,male,European,57-year-old human stage,354,4.869995872884854
10,Human - Lung v2 (HLCA),monocyte,CL:0000576,368C,male,European,57-year-old human stage,78,1.0730499380932728
11,Human - Lung v2 (HLCA),basal cell,CL:0000646,368C,male,European,57-year-old human stage,3,0.04127115146512588
12,Human - Lung v2 (HLCA),"NKp46-positive innate lymphoid cell, human",CL:0001076,368C,male,European,57-year-old human stage,12,0.16508460586050352
13,Human - Lung v2 (HLCA),type I pneumocyte,CL:0002062,368C,male,European,57-year-old human stage,5,0.06878525244187646
14,Human - Lung v2 (HLCA),type II pneumocyte,CL:0002063,368C,male,European,57-year-old human stage,302,4.154629247489338
15,Human - Lung v2 (HLCA),endothelial cell of lymphatic vessel,CL:0002138,368C,male,European,57-year-old human stage,35,0.4814967670931352
16,Human - Lung v2 (HLCA),capillary endothelial cell,CL:0002144,368C,male,European,57-year-old human stage,101,1.3894620993259046
17,Human - Lung v2 (HLCA),vein endothelial cell,CL:0002543,368C,male,European,57-year-old human stage,232,3.1916357133030675
18,Human - Lung v2 (HLCA),multi-ciliated epithelial cell,CL:0005012,368C,male,European,57-year-old human stage,19,0.26138395927913055
19,Human - Lung v2 (HLCA),tracheobronchial smooth muscle cell,CL:0019019,368C,male,European,57-year-old human stage,12,0.16508460586050352
20,Human - Lung v2 (HLCA),endothelial cell of artery,CL:1000413,368C,male,European,57-year-old human stage,53,0.7291236758838905
