,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,native cell,CL:0000003,VUHD65,male,European,17-year-old human stage,241,9.443573667711599
1,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,fibroblast,CL:0000057,VUHD65,male,European,17-year-old human stage,21,0.8228840125391849
2,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,ciliated cell,CL:0000064,VUHD65,male,European,17-year-old human stage,528,20.689655172413794
3,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,epithelial cell,CL:0000066,VUHD65,male,European,17-year-old human stage,6,0.23510971786833856
4,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,mesothelial cell,CL:0000077,VUHD65,male,European,17-year-old human stage,6,0.23510971786833856
5,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,T cell,CL:0000084,VUHD65,male,European,17-year-old human stage,34,1.3322884012539185
6,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,mast cell,CL:0000097,VUHD65,male,European,17-year-old human stage,5,0.1959247648902821
7,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,endothelial cell,CL:0000115,VUHD65,male,European,17-year-old human stage,329,12.891849529780563
8,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,myofibroblast cell,CL:0000186,VUHD65,male,European,17-year-old human stage,36,1.4106583072100314
9,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,macrophage,CL:0000235,VUHD65,male,European,17-year-old human stage,830,32.523510971786834
10,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,B cell,CL:0000236,VUHD65,male,European,17-year-old human stage,3,0.11755485893416928
11,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,dendritic cell,CL:0000451,VUHD65,male,European,17-year-old human stage,2,0.07836990595611285
12,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,natural killer cell,CL:0000623,VUHD65,male,European,17-year-old human stage,121,4.741379310344827
13,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,basal cell,CL:0000646,VUHD65,male,European,17-year-old human stage,7,0.274294670846395
14,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,plasma cell,CL:0000786,VUHD65,male,European,17-year-old human stage,2,0.07836990595611285
15,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,non-classical monocyte,CL:0000875,VUHD65,male,European,17-year-old human stage,39,1.5282131661442007
16,Azimuth meta-analysis of 10 datasets of healthy and diseased human lung,mammary alveolar cell,CL:0002325,VUHD65,male,European,17-year-old human stage,342,13.401253918495298
