,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Construction of a human cell landscape at single-cell level,fibroblast,CL:0000057,Donor42,female,Han Chinese,49-year-old human stage,10,0.10413412475268144
1,Construction of a human cell landscape at single-cell level,epithelial cell,CL:0000066,Donor42,female,Han Chinese,49-year-old human stage,22,0.22909507445589922
2,Construction of a human cell landscape at single-cell level,stratified epithelial cell,CL:0000079,Donor42,female,Han Chinese,49-year-old human stage,57,0.5935645110902843
3,Construction of a human cell landscape at single-cell level,T cell,CL:0000084,Donor42,female,Han Chinese,49-year-old human stage,938,9.76778090180152
4,Construction of a human cell landscape at single-cell level,mast cell,CL:0000097,Donor42,female,Han Chinese,49-year-old human stage,333,3.467666354264293
5,Construction of a human cell landscape at single-cell level,endothelial cell,CL:0000115,Donor42,female,Han Chinese,49-year-old human stage,366,3.811308965948141
6,Construction of a human cell landscape at single-cell level,mesenchymal stem cell,CL:0000134,Donor42,female,Han Chinese,49-year-old human stage,3,0.031240237425804434
7,Construction of a human cell landscape at single-cell level,endocrine cell,CL:0000163,Donor42,female,Han Chinese,49-year-old human stage,1,0.010413412475268145
8,Construction of a human cell landscape at single-cell level,smooth muscle cell,CL:0000192,Donor42,female,Han Chinese,49-year-old human stage,32,0.33322919920858063
9,Construction of a human cell landscape at single-cell level,macrophage,CL:0000235,Donor42,female,Han Chinese,49-year-old human stage,550,5.72737686139748
10,Construction of a human cell landscape at single-cell level,B cell,CL:0000236,Donor42,female,Han Chinese,49-year-old human stage,18,0.18744142455482662
11,Construction of a human cell landscape at single-cell level,dendritic cell,CL:0000451,Donor42,female,Han Chinese,49-year-old human stage,618,6.435488909715714
12,Construction of a human cell landscape at single-cell level,stromal cell,CL:0000499,Donor42,female,Han Chinese,49-year-old human stage,31,0.3228157867333125
13,Construction of a human cell landscape at single-cell level,monocyte,CL:0000576,Donor42,female,Han Chinese,49-year-old human stage,37,0.38529626158492136
14,Construction of a human cell landscape at single-cell level,enterocyte,CL:0000584,Donor42,female,Han Chinese,49-year-old human stage,1,0.010413412475268145
15,Construction of a human cell landscape at single-cell level,basal cell,CL:0000646,Donor42,female,Han Chinese,49-year-old human stage,9,0.09372071227741331
16,Construction of a human cell landscape at single-cell level,myeloid cell,CL:0000763,Donor42,female,Han Chinese,49-year-old human stage,1,0.010413412475268145
17,Construction of a human cell landscape at single-cell level,plasma cell,CL:0000786,Donor42,female,Han Chinese,49-year-old human stage,173,1.8015203582213892
18,Construction of a human cell landscape at single-cell level,alternatively activated macrophage,CL:0000890,Donor42,female,Han Chinese,49-year-old human stage,4361,45.41289180464438
19,Construction of a human cell landscape at single-cell level,type II pneumocyte,CL:0002063,Donor42,female,Han Chinese,49-year-old human stage,2042,21.264188274497553
