,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Survey of human embryonic development,ciliated epithelial cell,CL:0000067,H26547,female,unknown,16th week post-fertilization human stage,194,1.2531490213810477
1,Survey of human embryonic development,squamous epithelial cell,CL:0000076,H26547,female,unknown,16th week post-fertilization human stage,23,0.14856921387507266
2,Survey of human embryonic development,mesothelial cell,CL:0000077,H26547,female,unknown,16th week post-fertilization human stage,126,0.8139009107938763
3,Survey of human embryonic development,neuroendocrine cell,CL:0000165,H26547,female,unknown,16th week post-fertilization human stage,112,0.7234674762612234
4,Survey of human embryonic development,stromal cell,CL:0000499,H26547,female,unknown,16th week post-fertilization human stage,6628,42.813771720173115
5,Survey of human embryonic development,megakaryocyte,CL:0000556,H26547,female,unknown,16th week post-fertilization human stage,39,0.2519217104838189
6,Survey of human embryonic development,myeloid cell,CL:0000763,H26547,female,unknown,16th week post-fertilization human stage,247,1.5955041663975194
7,Survey of human embryonic development,innate lymphoid cell,CL:0001065,H26547,female,unknown,16th week post-fertilization human stage,352,2.2737549253924167
8,Survey of human embryonic development,endothelial cell of lymphatic vessel,CL:0002138,H26547,female,unknown,16th week post-fertilization human stage,346,2.2349977391641365
9,Survey of human embryonic development,endothelial cell of vascular tree,CL:0002139,H26547,female,unknown,16th week post-fertilization human stage,602,3.8886376849040762
10,Survey of human embryonic development,epithelial cell of lower respiratory tract,CL:0002632,H26547,female,unknown,16th week post-fertilization human stage,6775,43.763322782765975
11,Survey of human embryonic development,visceromotor neuron,CL:0005025,H26547,female,unknown,16th week post-fertilization human stage,37,0.23900264840772562
