,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,granulocyte,CL:0000094,D27,male,European,29-year-old human stage,2,0.01967342120794806
1,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,secretory cell,CL:0000151,D27,male,European,29-year-old human stage,152,1.4951800118040526
2,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,B cell,CL:0000236,D27,male,European,29-year-old human stage,1,0.00983671060397403
3,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,vascular associated smooth muscle cell,CL:0000359,D27,male,European,29-year-old human stage,13,0.1278772378516624
4,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,dendritic cell,CL:0000451,D27,male,European,29-year-old human stage,7,0.06885697422781821
5,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,pericyte,CL:0000669,D27,male,European,29-year-old human stage,14,0.13771394845563642
6,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,plasma cell,CL:0000786,D27,male,European,29-year-old human stage,3,0.029510131811922094
7,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,"CD4-positive, alpha-beta thymocyte",CL:0000810,D27,male,European,29-year-old human stage,22,0.21640763328742868
8,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,classical monocyte,CL:0000860,D27,male,European,29-year-old human stage,1,0.00983671060397403
9,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,"effector CD4-positive, alpha-beta T cell",CL:0001044,D27,male,European,29-year-old human stage,4,0.03934684241589612
10,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,luminal cell of prostate epithelium,CL:0002340,D27,male,European,29-year-old human stage,61,0.6000393468424159
11,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,basal cell of prostate epithelium,CL:0002341,D27,male,European,29-year-old human stage,3927,38.62876254180602
12,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,CD1c-positive myeloid dendritic cell,CL:0002399,D27,male,European,29-year-old human stage,5,0.04918355301987016
13,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,epithelial cell of urethra,CL:1000296,D27,male,European,29-year-old human stage,948,9.325201652567381
14,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,fibroblast of connective tissue of nonglandular part of prostate,CL:1000304,D27,male,European,29-year-old human stage,6,0.05902026362384419
15,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,fibroblast of connective tissue of glandular part of prostate,CL:1000305,D27,male,European,29-year-old human stage,5,0.04918355301987016
16,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,smooth muscle cell of prostate,CL:1000487,D27,male,European,29-year-old human stage,8,0.07869368483179225
17,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,prostate gland microvascular endothelial cell,CL:2000059,D27,male,European,29-year-old human stage,57,0.5606925044265197
18,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,secretory cell,CL:0000151,D27,male,European,29-year-old human stage,161,1.583710407239819
