,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,All — Cells of the adult human heart,native cell,CL:0000003,D6,male,European,eighth decade human stage,1276,9.672528805336569
1,All — Cells of the adult human heart,fibroblast,CL:0000057,D6,male,European,eighth decade human stage,619,4.6922377198302
2,All — Cells of the adult human heart,mesothelial cell,CL:0000077,D6,male,European,eighth decade human stage,15,0.11370527592480292
3,All — Cells of the adult human heart,mast cell,CL:0000097,D6,male,European,eighth decade human stage,3,0.02274105518496058
4,All — Cells of the adult human heart,endothelial cell,CL:0000115,D6,male,European,eighth decade human stage,362,2.7440873256519103
5,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,D6,male,European,eighth decade human stage,572,4.335961188599151
6,All — Cells of the adult human heart,macrophage,CL:0000235,D6,male,European,eighth decade human stage,330,2.501516070345664
7,All — Cells of the adult human heart,B cell,CL:0000236,D6,male,European,eighth decade human stage,11,0.08338386901152213
8,All — Cells of the adult human heart,dendritic cell,CL:0000451,D6,male,European,eighth decade human stage,5,0.037901758641600974
9,All — Cells of the adult human heart,monocyte,CL:0000576,D6,male,European,eighth decade human stage,54,0.4093389933292905
10,All — Cells of the adult human heart,natural killer cell,CL:0000623,D6,male,European,eighth decade human stage,139,1.053668890236507
11,All — Cells of the adult human heart,pericyte,CL:0000669,D6,male,European,eighth decade human stage,1353,10.256215888417222
12,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,D6,male,European,eighth decade human stage,147,1.1143117040630686
13,All — Cells of the adult human heart,mature NK T cell,CL:0000814,D6,male,European,eighth decade human stage,31,0.234990903577926
14,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,D6,male,European,eighth decade human stage,57,0.4320800485142511
15,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,D6,male,European,eighth decade human stage,93,0.7049727107337781
16,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,D6,male,European,eighth decade human stage,100,0.7580351728320194
17,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,D6,male,European,eighth decade human stage,45,0.34111582777440874
18,All — Cells of the adult human heart,regular ventricular cardiac myocyte,CL:0002131,D6,male,European,eighth decade human stage,1067,8.088235294117647
19,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,D6,male,European,eighth decade human stage,11,0.08338386901152213
20,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,D6,male,European,eighth decade human stage,4640,35.1728320194057
21,All — Cells of the adult human heart,neural cell,CL:0002319,D6,male,European,eighth decade human stage,93,0.7049727107337781
22,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,D6,male,European,eighth decade human stage,57,0.4320800485142511
23,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,D6,male,European,eighth decade human stage,428,3.2443905397210435
24,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,D6,male,European,eighth decade human stage,59,0.4472407519708914
25,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,D6,male,European,eighth decade human stage,1625,12.318071558520316
