,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Non-pregnant Uterus (Endometrium - All),fibroblast,CL:0000057,SAMN15049042,female,unknown,human early adulthood stage,2,0.10214504596527069
1,Non-pregnant Uterus (Endometrium - All),ciliated cell,CL:0000064,SAMN15049042,female,unknown,human early adulthood stage,66,3.3707865168539324
2,Non-pregnant Uterus (Endometrium - All),epithelial cell,CL:0000066,SAMN15049042,female,unknown,human early adulthood stage,1085,55.41368743615934
3,Non-pregnant Uterus (Endometrium - All),glandular epithelial cell,CL:0000150,SAMN15049042,female,unknown,human early adulthood stage,26,1.3278855975485189
4,Non-pregnant Uterus (Endometrium - All),eukaryotic cell,CL:0000255,SAMN15049042,female,unknown,human early adulthood stage,103,5.26046986721144
5,Non-pregnant Uterus (Endometrium - All),supporting cell,CL:0000630,SAMN15049042,female,unknown,human early adulthood stage,21,1.0725229826353422
6,Non-pregnant Uterus (Endometrium - All),leukocyte,CL:0000738,SAMN15049042,female,unknown,human early adulthood stage,185,9.448416751787539
7,Non-pregnant Uterus (Endometrium - All),myeloid cell,CL:0000763,SAMN15049042,female,unknown,human early adulthood stage,39,1.9918283963227785
8,Non-pregnant Uterus (Endometrium - All),stromal cell of ovary,CL:0002132,SAMN15049042,female,unknown,human early adulthood stage,399,20.3779366700715
9,Non-pregnant Uterus (Endometrium - All),uterine smooth muscle cell,CL:0002601,SAMN15049042,female,unknown,human early adulthood stage,1,0.05107252298263534
10,Non-pregnant Uterus (Endometrium - All),endothelial cell of uterus,CL:0009095,SAMN15049042,female,unknown,human early adulthood stage,31,1.5832482124616958
