,dataset_name,cell_type,cell_type_ontology_id,donor_id,sex,race,development_stage,count,percentage
0,Construction of a human cell landscape at single-cell level,fibroblast,CL:0000057,Donor30,female,Han Chinese,52-year-old human stage,31,0.40291135950090984
1,Construction of a human cell landscape at single-cell level,epithelial cell,CL:0000066,Donor30,female,Han Chinese,52-year-old human stage,9,0.11697426566155446
2,Construction of a human cell landscape at single-cell level,stratified epithelial cell,CL:0000079,Donor30,female,Han Chinese,52-year-old human stage,2,0.02599428125812321
3,Construction of a human cell landscape at single-cell level,T cell,CL:0000084,Donor30,female,Han Chinese,52-year-old human stage,16,0.2079542500649857
4,Construction of a human cell landscape at single-cell level,mast cell,CL:0000097,Donor30,female,Han Chinese,52-year-old human stage,23,0.29893423446841694
5,Construction of a human cell landscape at single-cell level,endothelial cell,CL:0000115,Donor30,female,Han Chinese,52-year-old human stage,5054,65.68754873927736
6,Construction of a human cell landscape at single-cell level,mesenchymal stem cell,CL:0000134,Donor30,female,Han Chinese,52-year-old human stage,4,0.05198856251624642
7,Construction of a human cell landscape at single-cell level,endocrine cell,CL:0000163,Donor30,female,Han Chinese,52-year-old human stage,1,0.012997140629061606
8,Construction of a human cell landscape at single-cell level,smooth muscle cell,CL:0000192,Donor30,female,Han Chinese,52-year-old human stage,1970,25.604367039251365
9,Construction of a human cell landscape at single-cell level,macrophage,CL:0000235,Donor30,female,Han Chinese,52-year-old human stage,69,0.8968027034052509
10,Construction of a human cell landscape at single-cell level,B cell,CL:0000236,Donor30,female,Han Chinese,52-year-old human stage,1,0.012997140629061606
11,Construction of a human cell landscape at single-cell level,dendritic cell,CL:0000451,Donor30,female,Han Chinese,52-year-old human stage,3,0.038991421887184824
12,Construction of a human cell landscape at single-cell level,stromal cell,CL:0000499,Donor30,female,Han Chinese,52-year-old human stage,367,4.769950610865609
13,Construction of a human cell landscape at single-cell level,monocyte,CL:0000576,Donor30,female,Han Chinese,52-year-old human stage,1,0.012997140629061606
14,Construction of a human cell landscape at single-cell level,enterocyte,CL:0000584,Donor30,female,Han Chinese,52-year-old human stage,1,0.012997140629061606
15,Construction of a human cell landscape at single-cell level,primordial germ cell,CL:0000670,Donor30,female,Han Chinese,52-year-old human stage,1,0.012997140629061606
16,Construction of a human cell landscape at single-cell level,myeloid cell,CL:0000763,Donor30,female,Han Chinese,52-year-old human stage,1,0.012997140629061606
17,Construction of a human cell landscape at single-cell level,type II pneumocyte,CL:0002063,Donor30,female,Han Chinese,52-year-old human stage,1,0.012997140629061606
18,Construction of a human cell landscape at single-cell level,kidney loop of Henle epithelial cell,CL:1000909,Donor30,female,Han Chinese,52-year-old human stage,139,1.8066025474395633
